#ID=PREDICTION;GOLDSTANDARD;THRESHOLD
#labels 0=AGAINST 1=FAVOR 2=NONE
2_634=0,1,0;0,1,0;-1.0
1_258=1,0,0;0,1,0;-1.0
1_370=0,0,1;0,0,1;-1.0
4_1204=1,0,0;1,0,0;-1.0
3_654=0,0,1;1,0,0;-1.0
3_672=1,0,0;0,1,0;-1.0
1_252=0,0,1;0,0,1;-1.0
2_458=0,0,1;0,0,1;-1.0
4_1062=1,0,0;1,0,0;-1.0
5_1360=1,0,0;1,0,0;-1.0
1_344=1,0,0;1,0,0;-1.0
0_174=0,0,1;0,0,1;-1.0
0_122=1,0,0;0,0,1;-1.0
3_808=0,0,1;0,1,0;-1.0
4_1114=1,0,0;0,0,1;-1.0
3_944=1,0,0;1,0,0;-1.0
3_1010=0,1,0;0,1,0;-1.0
4_1174=0,1,0;0,1,0;-1.0
2_456=0,0,1;1,0,0;-1.0
2_610=0,0,1;0,0,1;-1.0
3_866=0,0,1;0,0,1;-1.0
2_554=0,1,0;0,1,0;-1.0
2_536=0,0,1;0,0,1;-1.0
2_572=1,0,0;0,0,1;-1.0
2_400=0,0,1;0,1,0;-1.0
3_684=1,0,0;0,1,0;-1.0
5_1290=0,0,1;0,1,0;-1.0
3_716=0,0,1;0,0,1;-1.0
3_718=0,0,1;0,1,0;-1.0
5_1286=0,1,0;1,0,0;-1.0
5_1232=0,1,0;0,0,1;-1.0
0_74=1,0,0;0,1,0;-1.0
4_1102=1,0,0;0,0,1;-1.0
0_42=1,0,0;0,1,0;-1.0
4_1136=0,0,1;1,0,0;-1.0
5_1268=0,1,0;0,1,0;-1.0
4_1216=0,1,0;0,1,0;-1.0
5_1270=0,0,1;0,0,1;-1.0
0_100=0,0,1;0,0,1;-1.0
0_164=0,0,1;0,0,1;-1.0
5_1362=0,0,1;0,1,0;-1.0
5_1460=1,0,0;1,0,0;-1.0
1_320=0,0,1;0,1,0;-1.0
5_1448=1,0,0;1,0,0;-1.0
3_836=0,1,0;1,0,0;-1.0
0_156=0,0,1;0,1,0;-1.0
0_86=1,0,0;1,0,0;-1.0
2_620=0,0,1;1,0,0;-1.0
2_548=0,0,1;0,0,1;-1.0
2_582=0,1,0;0,1,0;-1.0
0_94=0,1,0;0,1,0;-1.0
3_724=0,1,0;0,1,0;-1.0
2_568=1,0,0;0,1,0;-1.0
1_364=1,0,0;0,1,0;-1.0
5_1306=0,0,1;1,0,0;-1.0
2_490=0,1,0;1,0,0;-1.0
4_1090=0,0,1;0,1,0;-1.0
5_1350=1,0,0;0,1,0;-1.0
2_516=0,1,0;1,0,0;-1.0
5_1278=0,1,0;1,0,0;-1.0
2_546=0,0,1;0,1,0;-1.0
5_1234=0,0,1;0,0,1;-1.0
4_1034=0,1,0;1,0,0;-1.0
4_1154=0,1,0;1,0,0;-1.0
4_1076=0,1,0;0,1,0;-1.0
5_1466=0,1,0;1,0,0;-1.0
1_294=0,0,1;0,1,0;-1.0
5_1388=0,0,1;1,0,0;-1.0
1_322=0,0,1;0,0,1;-1.0
2_450=0,0,1;0,0,1;-1.0
2_616=0,0,1;0,1,0;-1.0
1_304=0,0,1;0,1,0;-1.0
1_278=0,0,1;0,0,1;-1.0
5_1302=0,0,1;0,0,1;-1.0
3_910=0,0,1;0,0,1;-1.0
5_1450=0,0,1;0,1,0;-1.0
2_416=0,1,0;1,0,0;-1.0
3_696=0,0,1;0,0,1;-1.0
5_1308=0,1,0;0,1,0;-1.0
3_810=0,0,1;0,0,1;-1.0
3_784=1,0,0;0,1,0;-1.0
3_772=0,0,1;1,0,0;-1.0
3_888=0,0,1;0,0,1;-1.0
3_664=1,0,0;0,1,0;-1.0
2_632=0,0,1;0,0,1;-1.0
