#ID=PREDICTION;GOLDSTANDARD;THRESHOLD
#labels 0=AGAINST 1=FAVOR 2=NONE
5_1368=0,1,0;1,0,0;-1.0
3_670=1,0,0;0,1,0;-1.0
5_1308=1,0,0;0,1,0;-1.0
3_870=1,0,0;0,1,0;-1.0
5_1378=0,0,1;0,0,1;-1.0
4_1090=1,0,0;1,0,0;-1.0
1_162=0,0,1;0,0,1;-1.0
5_1382=1,0,0;0,1,0;-1.0
3_944=0,0,1;0,1,0;-1.0
3_844=0,1,0;0,1,0;-1.0
2_434=1,0,0;1,0,0;-1.0
5_1302=0,1,0;0,0,1;-1.0
4_1086=0,0,1;0,0,1;-1.0
0_128=0,1,0;0,1,0;-1.0
4_1108=0,0,1;0,1,0;-1.0
4_988=0,1,0;1,0,0;-1.0
3_680=0,1,0;0,0,1;-1.0
3_622=0,1,0;0,1,0;-1.0
3_866=0,0,1;1,0,0;-1.0
1_216=1,0,0;0,1,0;-1.0
3_644=0,1,0;1,0,0;-1.0
0_62=0,0,1;0,0,1;-1.0
2_502=0,0,1;0,0,1;-1.0
3_790=0,1,0;1,0,0;-1.0
3_746=0,0,1;0,0,1;-1.0
2_448=1,0,0;0,1,0;-1.0
0_26=0,1,0;1,0,0;-1.0
5_1360=0,1,0;1,0,0;-1.0
4_980=0,0,1;1,0,0;-1.0
3_632=0,1,0;0,1,0;-1.0
2_462=1,0,0;0,0,1;-1.0
3_826=0,0,1;0,0,1;-1.0
0_140=0,0,1;1,0,0;-1.0
5_1290=0,0,1;0,1,0;-1.0
2_484=0,0,1;0,0,1;-1.0
4_958=0,0,1;0,1,0;-1.0
4_1088=0,1,0;0,0,1;-1.0
2_582=0,0,1;0,0,1;-1.0
3_922=0,0,1;0,0,1;-1.0
5_1384=0,0,1;1,0,0;-1.0
0_36=0,0,1;0,0,1;-1.0
1_212=0,1,0;1,0,0;-1.0
0_66=0,0,1;0,1,0;-1.0
0_18=1,0,0;1,0,0;-1.0
3_938=0,0,1;0,1,0;-1.0
0_72=1,0,0;1,0,0;-1.0
4_996=0,0,1;0,0,1;-1.0
