#ID=PREDICTION;GOLDSTANDARD;THRESHOLD
#labels 0=AGAINST 1=FAVOR 2=NONE
2_482=0,0,1;0,0,1;-1.0
3_716=1,0,0;1,0,0;-1.0
5_1270=0,1,0;0,1,0;-1.0
2_536=0,0,1;0,0,1;-1.0
1_242=0,0,1;0,1,0;-1.0
5_1280=0,0,1;0,0,1;-1.0
3_618=0,1,0;1,0,0;-1.0
5_1178=0,0,1;0,0,1;-1.0
2_334=0,0,1;1,0,0;-1.0
3_806=0,0,1;1,0,0;-1.0
2_444=1,0,0;1,0,0;-1.0
0_108=0,0,1;0,0,1;-1.0
3_864=1,0,0;1,0,0;-1.0
0_68=0,0,1;1,0,0;-1.0
1_260=0,0,1;0,1,0;-1.0
4_986=1,0,0;1,0,0;-1.0
5_1296=1,0,0;1,0,0;-1.0
3_858=0,1,0;1,0,0;-1.0
3_774=0,1,0;0,0,1;-1.0
5_1200=0,1,0;0,1,0;-1.0
3_856=0,1,0;0,1,0;-1.0
3_860=0,0,1;0,0,1;-1.0
3_638=0,0,1;0,1,0;-1.0
3_598=0,0,1;0,0,1;-1.0
3_822=0,0,1;0,1,0;-1.0
5_1340=0,1,0;0,1,0;-1.0
2_554=0,0,1;0,0,1;-1.0
2_316=0,1,0;1,0,0;-1.0
1_236=1,0,0;0,1,0;-1.0
4_1006=0,0,1;1,0,0;-1.0
4_1142=0,0,1;0,0,1;-1.0
5_1242=0,0,1;0,0,1;-1.0
1_168=0,1,0;0,0,1;-1.0
5_1238=0,1,0;0,0,1;-1.0
2_346=1,0,0;1,0,0;-1.0
4_970=1,0,0;0,1,0;-1.0
