1716	Health coverage should be optional.	0.272727273	-0.285714286	0.571428571	0.9375	0.704545455	Obama Care -- Affordable Health Care Act
1103	Vegetarians, such as 7th Day Adventists, are healthy people.	0.272727273	0.043478261	0.642857143	0.75	0.681818182	Vegetarian & Vegan Lifestyle
965	We need an immigration reform that focuses on enforcement and upholding the rule of law.	0.272727273	-0.2	0.588235294	0.727272727	0.638794361	US Immigration
366	Promoting any drugs can be a gateway to harder drugs.	0.276595745	-0.285714286	0.666666667	1	0.787234043	Legalization of Marijuana
705	Gerrymandering should be unethical and penalized.	0.276595745	-0.071428571	0.615384615	0.888888889	0.714311693	US Electoral System
1942	One should not trust the media.	0.276595745	-0.666666667	0.25	1	0.521276596	Media Bias
611	Give students the freedom to choose but do not teach them creationism.	0.276595745	-0.68	0.2	1	0.489361702	Creationism in school curricula
1715	Affordable Health Care Act is affordable.	0.276595745	-0.5	0.285714286	0.692307692	0.432779986	Obama Care -- Affordable Health Care Act
214	The numbers of guns owned should be limited.	0.277777778	-0.125	0.588235294	0.818181818	0.671271539	Gun Rights
1071	Meat can cause diseases.	0.28	0.142857143	0.866666667	0.909090909	0.881939394	Vegetarian & Vegan Lifestyle
455	Most crime against blacks is not from the police.	0.28	-0.2	0.555555556	0.818181818	0.65010101	Black Lives Matter
2144	The war on terror having long-term economic effects while we could keep our borders safe here instead.	0.282051282	-0.151515152	0.583333333	1	0.732905983	War on Terrorism
249	Gun ownership may deter crime.	0.282051282	-0.076923077	0.615384615	0.833333333	0.693622617	Gun Rights
347	Marijuana as being legal can create a delusion with young people that it is okay and may lead to extensive drug use.	0.283018868	-0.090909091	0.65	0.916666667	0.745597484	Legalization of Marijuana
680	Teachers should not have freedom to teach whatever they wish as fact.	0.283018868	-0.103448276	0.6875	0.846153846	0.744375907	Creationism in school curricula
1390	Women need men.	0.283018868	-0.407407407	0.5	1	0.679245283	Gender Equality
225	Most mass shootings involve guns that were obtained illegally.	0.285714286	-0.272727273	0.727272727	1	0.824675325	Gun Rights
1490	Marriage is an international recognized human right for all people.	0.285714286	-0.034482759	0.769230769	0.8	0.78021978	Legalization of Same-sex Marriage
91	We must contain Iran.	0.285714286	-0.066666667	0.666666667	0.909090909	0.753246753	US Engagement in the Middle East
575	Science must be taught in detail, not creationism which lacks any kind of facts.	0.285714286	-0.357142857	0.615384615	1	0.752747253	Creationism in school curricula
41	US must stop aiding Israel to avoid conflict with other middle eastern countries.	0.285714286	-0.133333333	0.647058824	0.888888889	0.733426704	US Engagement in the Middle East
414	Marijuana has been proven to help with migraines.	0.285714286	0.391304348	0.777777778	0.6	0.714285714	Legalization of Marijuana
299	Marijuana is less harmful than consuming legal substances such as alcohol or tobacco.	0.285714286	-0.066666667	0.647058824	0.769230769	0.690691661	Legalization of Marijuana
1069	Most slaughter houses are over crowded and do not properly care for animals.	0.285714286	0.12	0.666666667	0.6	0.642857143	Vegetarian & Vegan Lifestyle
96	Terrorist are dominating the middle East since the war.	0.285714286	-0.384615385	0.454545455	0.916666667	0.619588745	US Engagement in the Middle East
1827	With obamacare tens of millions of uninsured people have access to affordable, high-quality health insurance through Medicaid expansion, their employers, and the Health Insurance Marketplace.	0.285714286	-0.151515152	0.5	0.727272727	0.581168831	Obama Care -- Affordable Health Care Act
55	The US should prevent Rusia to support the syrian dictator.	0.285714286	-0.185185185	0.461538462	0.75	0.56456044	US Engagement in the Middle East
1079	It is good that more people are starting to go Vegan.	0.285714286	0.304347826	0.666666667	0.375	0.5625	Vegetarian & Vegan Lifestyle
981	Illegal immigration is born from the difficulty of emigrating.	0.288888889	-0.166666667	0.7	0.818181818	0.742020202	US Immigration
2085	Government should leave vaccinations to medical practioners.	0.288888889	-0.375	0.5625	1	0.718055556	Mandatory Vaccination
174	Gun owners should have to pass a psych evaluation every year.	0.288888889	0.259259259	0.764705882	0.6	0.706143791	Gun Rights
2187	The government uses war on terror to spy on foreign affairs.	0.288888889	-0.6	0.333333333	1	0.57037037	War on Terrorism
929	Immigration into the USA should be elevated.	0.291666667	-0.181818182	0.818181818	1	0.882575758	US Immigration
1087	Being a vegetarian is a good way to care for animals.	0.291666667	0.133333333	0.823529412	0.818181818	0.821635472	Vegetarian & Vegan Lifestyle
2127	It should be a parents choice whether to vaccinate or not.	0.291666667	-0.277777778	0.666666667	0.882352941	0.743055556	Mandatory Vaccination
30	US should support the middle east with more resources to prevent terrorism.	0.291666667	-0.052631579	0.555555556	0.733333333	0.618518519	US Engagement in the Middle East
793	Changing electoral districts to better reflect societal distributions will benefit the electoral system.	0.294117647	-0.142857143	0.692307692	1	0.800904977	US Electoral System
171	Guns are rarely used For Defense purpose.	0.294117647	0.037037037	0.631578947	0.75	0.673374613	Gun Rights
1460	In the instance that it is believed marriage is for reproduction purposes same sex marriages do not fit this standard.	0.294117647	-0.463414634	0.47826087	1	0.662404092	Legalization of Same-sex Marriage
1484	Denying marriage to only certain groups is discrimination.	0.296296296	0.096774194	0.684210526	0.888888889	0.756226987	Legalization of Same-sex Marriage
2048	Vaccines are not the perfect solution to diseases.	0.297297297	-0.058823529	0.588235294	0.8	0.66263911	Mandatory Vaccination
235	Guns are used in self defense in the home.	0.297297297	0.333333333	0.736842105	0.285714286	0.578337736	Gun Rights
1682	Climate change has always been around.	0.298245614	-0.285714286	0.533333333	0.846153846	0.643094917	Climate Change
801	Employers should be required to close on election days so that their employees have enough time to vote.	0.298245614	-0.35483871	0.473684211	0.916666667	0.629116651	US Electoral System
888	Come to the US through legal channels or don't come at all.	0.3	-0.076923077	0.695652174	0.875	0.758423913	US Immigration
1811	Universal health care is too slow.	0.3	-0.310344828	0.5	1	0.675	Obama Care -- Affordable Health Care Act
1039	Vegetarians face unrealistic expectations.	0.3	-0.35483871	0.411764706	0.875	0.573897059	Vegetarian & Vegan Lifestyle
1979	Newspapers should penalize biased writers.	0.3	-0.588235294	0.294117647	1	0.541176471	Media Bias
45	ISIS is a direct result of the US involvement in the Middle East.	0.302325581	-0.133333333	0.8	1	0.869767442	US Engagement in the Middle East
1362	A family must have a paternal and maternal figure.	0.302325581	-0.055555556	0.75	1	0.837209302	Gender Equality
2227	The government is trying to use the war on terrorism to scare people.	0.302325581	-0.125	0.684210526	0.9	0.759485924	War on Terrorism
828	Election should be base on interest.	0.302325581	-0.375	0.625	1	0.755813953	US Electoral System
1766	Health Care should be self paid but subsidiate by the goverment.	0.302325581	0.047619048	0.666666667	0.75	0.695736434	Obama Care -- Affordable Health Care Act
539	Black lives matter is based on a flawed premise.	0.302325581	-0.4375	0.533333333	0.909090909	0.664411557	Black Lives Matter
1689	Increased hurricane activity and other extreme weather evenys are a result of natural weather patterns not human -caused climate change.	0.304347826	-0.085714286	0.652173913	1	0.7731569	Climate Change
572	Teachers should not have freedom to teach whatever they want to teach to children.	0.304347826	-0.625	0.214285714	0.75	0.400621118	Creationism in school curricula
405	Marijauna kills brain cells.	0.306122449	0.333333333	0.909090909	0.818181818	0.87755102	Legalization of Marijuana
69	Middle Eastern people are the same as United States citizens.	0.306122449	-0.379310345	0.5	1	0.673469388	US Engagement in the Middle East
17	The US should support humanitarian groups in the middle East.	0.307692308	0.352941176	0.869565217	0.7	0.810869565	US Engagement in the Middle East
1065	Vitamins and pills are not safe substitutes for meat.	0.307692308	-0.03030303	0.681818182	1	0.791958042	Vegetarian & Vegan Lifestyle
248	Guns are rarely used in self-defense.	0.307692308	-0.12	0.615384615	0.9	0.713905325	Gun Rights
302	Legalizing marijuana would keep individual states from violating the federal law.	0.307692308	-0.259259259	0.4375	0.8	0.562980769	Legalization of Marijuana
696	It is difficult to transfer the vote information of the overseas.	0.309090909	-0.153846154	0.769230769	0.923076923	0.822377622	US Electoral System
2101	Vaccines can have severe side effects.	0.309090909	-0.371428571	0.523809524	1	0.688311688	Mandatory Vaccination
51	US interference in the middle East increases antisemitism and Islamic racism.	0.309090909	-0.259259259	0.533333333	0.818181818	0.631735537	US Engagement in the Middle East
1124	Vegetarian lifestyles reduce risk of the No. 1 killer í€Œ¢í¢äó_Œåí¢ä‰åÅñ Heart Disease.	0.310344828	0.111111111	0.75	0.666666667	0.721264368	Vegetarian & Vegan Lifestyle
2061	Vaccines can cause adverse reactions.	0.3125	-0.185185185	0.769230769	0.909090909	0.817307692	Mandatory Vaccination
1393	We shouldní€Œ¢í¢äó_Œåí¢äó_Œ¢t oppose biblical roles of husbands & wives.	0.3125	0.0625	0.714285714	0.888888889	0.774305556	Gender Equality
1200	Private charities are more effective than foreign aid.	0.3125	-0.35483871	0.416666667	0.857142857	0.568080357	Foreign Aid
300	Marijuana causes damage to the Brain.	0.314285714	0.176470588	0.772727273	0.888888889	0.812554113	Legalization of Marijuana
1831	Cheap medicine is accessible to those who need it.	0.314285714	-0.12	0.555555556	1	0.707936508	Obama Care -- Affordable Health Care Act
783	We should have more than two big parties.	0.315789474	-0.071428571	0.714285714	0.75	0.726503759	US Electoral System
1153	US should focus less on the army and focus more on aid.	0.315789474	-0.352941176	0.5	0.909090909	0.639952153	Foreign Aid
2148	The war on terror makes us a police state rather than do much for our world image and sovereignt.	0.318181818	-0.290322581	0.642857143	0.857142857	0.715909091	War on Terrorism
1867	Everybody is biased.	0.318181818	-0.103448276	0.642857143	0.75	0.679383117	Media Bias
727	Electoral college facilitates a two-party system.	0.318181818	-0.181818182	0.5	0.625	0.542613636	US Electoral System
86	The U.S. should take an isolationist approach and not engage.	0.318181818	-0.523809524	0.25	0.833333333	0.448863636	US Engagement in the Middle East
78	America's involvement in the Middle East has lead to increased terrorism.	0.319148936	0.130434783	0.857142857	1	0.905775076	US Engagement in the Middle East
1487	Marriage is for everyone.	0.319148936	0.096774194	0.722222222	0.875	0.774231678	Legalization of Same-sex Marriage
884	Gerrymandering is unfair.	0.319148936	-0.24137931	0.5625	1	0.71143617	US Electoral System
901	Work visas to skilled professionals should be temporary in nature.	0.319148936	-0.333333333	0.5	0.857142857	0.621580547	US Immigration
1755	Once you give people free health care, you cannot take it back.	0.319148936	-0.285714286	0.470588235	0.777777778	0.575163399	Obama Care -- Affordable Health Care Act
418	Legalizing marijuana removes the forbidden fruit factor of its use.	0.32	-0.214285714	0.714285714	0.928571429	0.787142857	Legalization of Marijuana
1037	Enough protein can be found in vegetarian sources.	0.32	0.266666667	0.736842105	0.555555556	0.675204678	Vegetarian & Vegan Lifestyle
1371	There is no clear link between having gender quotas and economic growth.	0.32	-0.538461538	0.384615385	0.916666667	0.565512821	Gender Equality
919	The US has the right to exclude of certain groups from entering.	0.320754717	0.111111111	0.772727273	0.785714286	0.777137956	US Immigration
2052	Vaccines do not suit all people (e.g. people with diabetes).	0.320754717	-0.090909091	0.647058824	0.916666667	0.738623751	Mandatory Vaccination
1288	The foreign aid can be expensive for taxpayers.	0.320754717	-0.333333333	0.578947368	1	0.721946375	Foreign Aid
1177	The US should not provide aid to countries that are against American ideals.	0.320754717	0	0.65	0.8	0.700943396	Foreign Aid
598	Proponents of creationism only want their own religion taught in schools, no one else's.	0.320754717	0.25	0.7	0.666666667	0.688679245	Creationism in school curricula
339	Marijuana use can lead to other drug use.	0.320754717	-0.391304348	0.428571429	0.888888889	0.58490566	Legalization of Marijuana
873	The US voting system is archaic.	0.321428571	-0.133333333	0.6875	1	0.793526786	US Electoral System
2030	Side effects of vaccinations are rare.	0.321428571	-0.259259259	0.6	0.909090909	0.70487013	Mandatory Vaccination
217	Owning a gun can deter criminals.	0.333333333	-0.111111111	0.833333333	1	0.888888889	Gun Rights
790	Elections should be obased on popular vote	0.333333333	0.090909091	0.842105263	0.916666667	0.866959064	US Electoral System
230	Widespread gun ownership leads to mass killings.	0.333333333	-0.153846154	0.785714286	1	0.857142857	Gun Rights
690	The electoral system are the ideals set forth in the U.S. Constitution.	0.333333333	-0.111111111	0.714285714	0.909090909	0.779220779	US Electoral System
1529	Same sex marriage shouldn't be up for debate.	0.333333333	0.034482759	0.666666667	1	0.777777778	Legalization of Same-sex Marriage
381	Marijuana is a gateway drug.	0.333333333	0.03030303	0.7	0.909090909	0.76969697	Legalization of Marijuana
1774	Obacamacare provides healhtcare for all.	0.333333333	-0.04	0.666666667	0.875	0.736111111	Obama Care -- Affordable Health Care Act
1178	Foreign aid decreases the spread of AIDS in Africa.	0.333333333	-0.391304348	0.6	1	0.733333333	Foreign Aid
1501	The Bible is against homosexuality.	0.333333333	0.076923077	0.692307692	0.769230769	0.717948718	Legalization of Same-sex Marriage
709	The electors should do their job by voting for the candidate that got the popular vote.	0.333333333	-0.333333333	0.636363636	0.875	0.715909091	US Electoral System
1681	Climate change will make areas of the world uninhabitable within this decade.	0.333333333	-0.081081081	0.619047619	0.846153846	0.694749695	Climate Change
591	Extremists should be banned from schools.	0.333333333	-0.181818182	0.636363636	0.8	0.690909091	Creationism in school curricula
614	Creationism is a first amendement right.	0.333333333	-0.034482759	0.625	0.818181818	0.689393939	Creationism in school curricula
2027	Vaccinations should be mandatory.	0.333333333	-0.290322581	0.555555556	0.923076923	0.678062678	Mandatory Vaccination
314	The government should not promote the use of marijuna.	0.333333333	0	0.666666667	0.666666667	0.666666667	Legalization of Marijuana
1761	Free market capitalism doesn't work for health care, because a person who is keeling over from a heart attack doesn't have time to select the best hospital with the most affordable cost.	0.333333333	0.125	0.631578947	0.666666667	0.643274854	Obama Care -- Affordable Health Care Act
1809	Obama Care should remain the law of the federal government, as it covers more indivdiuals.	0.333333333	-0.307692308	0.5	0.888888889	0.62962963	Obama Care -- Affordable Health Care Act
638	People should be able to express their religion through symbols even at schools.	0.333333333	0	0.555555556	0.75	0.62037037	Creationism in school curricula
141	Guns aren't promoting safety.	0.333333333	-0.545454545	0.416666667	1	0.611111111	Gun Rights
769	Electoral system is unfair.	0.333333333	-0.259259259	0.470588235	0.875	0.605392157	US Electoral System
671	Attempts to conceal the creationism-evolution controversy from students are dogmatic promotions of evolution.	0.333333333	-0.357142857	0.428571429	0.909090909	0.588744589	Creationism in school curricula
729	The electoral college should not be given too much priority	0.333333333	-0.214285714	0.45	0.857142857	0.585714286	US Electoral System
275	The NRA holds guns as a symbol of our right to protect themselves and others in various instances in which safety is threatened.	0.333333333	-0.363636364	0.416666667	0.857142857	0.563492063	Gun Rights
202	Owning guns is a fundamental right.	0.333333333	-0.428571429	0.4375	0.8125	0.5625	Gun Rights
1647	Reducing greenhouse gas emissions will not necessarily stop climate change.	0.344827586	-0.1875	0.5	0.857142857	0.616995074	Climate Change
134	Reducing ISIS activity is a responsibility of the Us.	0.345454545	-0.12	0.733333333	1	0.820606061	US Engagement in the Middle East
297	The whole process is of legalisation could have adverse effects on the masses.	0.345454545	0.225806452	0.8	0.8	0.8	Legalization of Marijuana
1225	Foreign aid should not be our main focus.	0.345454545	-0.071428571	0.666666667	0.833333333	0.721212121	Foreign Aid
1452	Same sex marriage is the same as heterosexual marriage and should not be treated differently.	0.345454545	0.230769231	0.666666667	0.5	0.612121212	Legalization of Same-sex Marriage
687	Electoral system has a loophole that is being abused.	0.346153846	-0.130434783	0.692307692	1	0.792899408	US Electoral System
1170	Foreign aid should be encouraged.	0.346153846	-0.28	0.692307692	1	0.792899408	Foreign Aid
930	Immigrant will stimulate the economy and enhance America's wealth.	0.346153846	0.151515152	0.72	0.875	0.770673077	US Immigration
2228	The CIA use the war on terror to spy on others.	0.346153846	-0.047619048	0.692307692	0.857142857	0.746196112	War on Terrorism
938	We should stop foreigners taking advantage of us.	0.346153846	0	0.666666667	0.8	0.71025641	US Immigration
1910	You can't believe anything you see in the media anymore.	0.346153846	-0.675675676	0.315789474	1	0.539473684	Media Bias
1566	Same sex marriage should be allowed.	0.346938776	-0.066666667	0.866666667	1	0.910204082	Legalization of Same-sex Marriage
1121	We should consume meat more conscious.	0.346938776	-0.043478261	0.666666667	1	0.775510204	Vegetarian & Vegan Lifestyle
1486	Same sex marriage promotes stability of same sex relationships the same as heterosexual couples.	0.346938776	0.266666667	0.8	0.666666667	0.756462585	Legalization of Same-sex Marriage
1868	The main problem in the information issued by the media is corruption.	0.346938776	-0.103448276	0.625	0.9	0.714795918	Media Bias
1718	The Obama care program should be revised.	0.346938776	-0.176470588	0.52173913	0.777777778	0.605343587	Obama Care -- Affordable Health Care Act
1634	Humans are not the only animals that cause pollution on this planet that results in climate change.	0.346938776	-0.5	0.363636364	1	0.571428571	Climate Change
58	US interference in the middle east has hurt US economically.	0.347826087	0.071428571	0.733333333	0.888888889	0.784057971	US Engagement in the Middle East
400	Marijuana is addictive.	0.347826087	-0.1875	0.619047619	1	0.743271222	Legalization of Marijuana
443	The population is not out to get black people.	0.347826087	-0.117647059	0.578947368	0.818181818	0.656958602	Black Lives Matter
1097	Meat is needed to grow.	0.347826087	-0.384615385	0.466666667	1	0.64057971	Vegetarian & Vegan Lifestyle
296	Legalizing marijuana helps people with chronic pain.	0.347826087	0	0.615384615	0.666666667	0.632107023	Legalization of Marijuana
303	Medical marijuana can aid in methods that do not improve health.	0.347826087	0.12	0.588235294	0.5	0.559462916	Legalization of Marijuana
602	Creationism is not backed by science.	0.348837209	-0.307692308	0.636363636	1	0.754756871	Creationism in school curricula
2216	The war on terrorism does not prevent terrorism.	0.348837209	-0.185185185	0.666666667	0.833333333	0.720930233	War on Terrorism
2249	Terrorists are recruiting people via the internet.	0.348837209	-0.235294118	0.55	0.9	0.663953488	War on Terrorism
664	God made science.	0.348837209	-0.393939394	0.529411765	0.933333333	0.660921113	Creationism in school curricula
1657	People are responsible for climate change.	0.35	-0.04	0.916666667	1	0.94375	Climate Change
1353	What's good for a man is also good for a woman.	0.35	-0.3125	0.5	0.916666667	0.635416667	Gender Equality
730	Small states and swing states get more power through the current system.	0.35	-0.03030303	0.611111111	0.6	0.6075	US Electoral System
19	The U.S. should not favor Israel over Palestine.	0.35	-0.52	0.5	0.8	0.5975	US Engagement in the Middle East
1677	Hurricanes are due to climate change.	0.35	-0.647058824	0.25	1	0.49375	Climate Change
1112	Tofu is not a healthy substitute for animal protein.	0.351351351	-0.28	0.6	1	0.72972973	Vegetarian & Vegan Lifestyle
193	The founding fathers intended for the military to have the right to bear arms, not ordinary citizens.	0.352941176	0.111111111	0.588235294	1	0.721453287	Gun Rights
1564	Same sex couple love just as do everyone else and are entitled the right to the same benefits as other human beings.	0.35483871	0.642857143	0.894736842	1	0.928692699	Legalization of Same-sex Marriage
574	People who want their kids to learn creationism can send their kids to a Christian school.	0.357142857	-0.032258065	0.684210526	1	0.785714286	Creationism in school curricula
1277	It is best to make grow instead of Aid.	0.357142857	-0.259259259	0.625	1	0.745535714	Foreign Aid
1222	The us should be helping less fortunate countries.	0.357142857	-0.03030303	0.636363636	0.9	0.721103896	Foreign Aid
415	Policing marijuana is not worth the effort and has led to brutality.	0.357142857	-0.4375	0.444444444	0.923076923	0.598290598	Legalization of Marijuana
365	Marijuana should be completely legal but subject to the same rules as liquor.	0.358490566	0.052631579	0.703703704	0.909090909	0.769582619	Legalization of Marijuana
92	The US needs to stay away from the Middle East.	0.358490566	-0.111111111	0.714285714	0.818181818	0.74761088	US Engagement in the Middle East
1272	The focus should be on trade not on aid.	0.358490566	0.071428571	0.684210526	0.857142857	0.739679387	Foreign Aid
644	Students should be able to learn what they are comfortable learning.	0.358490566	0.103448276	0.666666667	0.75	0.693396226	Creationism in school curricula
1370	More women are becoming better educated than men.	0.358490566	-0.44	0.545454545	0.928571429	0.668341093	Gender Equality
2084	People who are against vaccinations are not smart.	0.358490566	-0.657142857	0.285714286	1	0.514824798	Mandatory Vaccination
291	Marijuana legalisation can be hazardous.	0.361702128	0.081081081	0.727272727	1	0.814313346	Legalization of Marijuana
1018	Being a vegan saves animals lives.	0.361702128	0.454545455	0.826086957	0.571428571	0.744813004	Vegetarian & Vegan Lifestyle
312	Marijuana helps suffering of diseases.	0.361702128	0.172413793	0.666666667	0.666666667	0.666666667	Legalization of Marijuana
1365	Public and private institutions should hire people based.	0.361702128	-0.739130435	0.2	1	0.455319149	Gender Equality
757	requiring photo ids to vote will place a burden on seniors, the poor, immigrants and lower socio economic groups	0.363636364	0.1875	0.8	1	0.863636364	US Electoral System
773	The electoral college should not be given too much priority.	0.363636364	-0.3	0.454545455	0.857142857	0.582644628	US Electoral System
2257	The terrorists are very crue to telorate.	0.366666667	-0.727272727	0.111111111	0.846153846	0.343874644	War on Terrorism
1517	Same sex marriage will benefit society because couples can depend on each other for social security and recognition of status.	0.368421053	0.037037037	0.705882353	0.8	0.735603715	Legalization of Same-sex Marriage
1530	Gay people have shown to raise children well or better like other couples.	0.368421053	-0.363636364	0.583333333	1	0.714912281	Legalization of Same-sex Marriage
227	Gun rights are necessary.	0.368421053	-0.071428571	0.666666667	0.818181818	0.714513557	Gun Rights
780	All elections should be based on one vote only.	0.368421053	-0.461538462	0.461538462	0.923076923	0.607287449	US Electoral System
899	"Elevate refugee immigration to the US; they deserve a safe haven."	0.368421053	0.076923077	0.571428571	0.6	0.580451128	US Immigration
124	The US should pull out of the Middle East.	0.368421053	-0.68	0.307692308	1	0.526315789	US Engagement in the Middle East
1440	Same sex adopting could solve the issue of overcrowded orphanages.	0.368421053	0	0.571428571	0.4	0.517293233	Legalization of Same-sex Marriage
2034	Vaccinations should be a choice.	0.37037037	0.266666667	0.947368421	1	0.963937622	Mandatory Vaccination
63	The war in Iraq was a war for oil not bad intelligence.	0.37037037	-0.172413793	0.705882353	1	0.798474946	US Engagement in the Middle East
1223	We should give all we can to help countries that need it.	0.37254902	0.2	0.772727273	1	0.84402852	Foreign Aid
1164	US should put a limit to the Foreign Aid.	0.37254902	-0.096774194	0.6875	0.909090909	0.757018717	Foreign Aid
946	When a person immigrates to a new country they can assume new nationality with their new country.	0.37254902	-0.28	0.533333333	0.888888889	0.644880174	US Immigration
377	Marijuana prohibition has proved ineffective at preventing marijuana usage.	0.37254902	-0.071428571	0.526315789	0.75	0.596491228	Legalization of Marijuana
1312	People shouldn't look at things such as man or woman.	0.37254902	-0.333333333	0.4	0.727272727	0.502673797	Gender Equality
1545	It is unfair not to afford homosexuals the same rights.	0.375	0.181818182	0.833333333	0.75	0.807291667	Legalization of Same-sex Marriage
618	Children should learn religion at home, not in school.	0.375	-0.071428571	0.631578947	1	0.746710526	Creationism in school curricula
1686	We will see spread in mosquite-borne diseases such as Malaria and Dengue Fever.	0.375	-0.727272727	0.181818182	0.875	0.3984375	Climate Change
260	We should take off guns from streets.	0.377777778	0.285714286	0.882352941	0.727272727	0.834105764	Gun Rights
977	States should focus on their own people first.	0.377777778	0.214285714	0.866666667	0.75	0.83037037	US Immigration
1309	You should be judged on who you are not your gender.	0.377777778	-0.076923077	0.75	1	0.827777778	Gender Equality
1924	Many journalists prioritize the business above the information.	0.377777778	-0.407407407	0.411764706	0.8	0.53254902	Media Bias
1770	Our health care system is inefficient.	0.379310345	-0.153846154	0.888888889	1	0.923371648	Obama Care -- Affordable Health Care Act
390	Marijuana can be used strictly for medical use of relieving pain.	0.379310345	0.307692308	0.722222222	0.5	0.653256705	Legalization of Marijuana
1001	A time limit must be approved for immigrants.	0.379310345	-0.35483871	0.5	0.8	0.593103448	US Immigration
419	Legalization can cause competition with people in places where it is illegal.	0.379310345	-0.142857143	0.4375	0.6	0.487931034	Legalization of Marijuana
2004	No vaccination can lead to people getting sick or even killed by a virus.	0.380952381	0.166666667	0.909090909	1	0.937229437	Mandatory Vaccination
697	The electoral college should be eliminated.	0.380952381	0.081081081	0.75	0.714285714	0.738945578	US Electoral System
760	Swing states are too powerful.	0.380952381	-0.076923077	0.692307692	0.8	0.725641026	US Electoral System
1350	Human right can be achieved regardless of gender equality.	0.380952381	-0.066666667	0.615384615	0.9	0.703479853	Gender Equality
56	US participation in the Middle East can open more diplomacy opportunities.	0.381818182	-0.071428571	0.65	1	0.758181818	US Engagement in the Middle East
2077	Vaccines are an example of where the common good outweighs individual rights.	0.381818182	-0.2	0.55	0.888888889	0.654747475	Mandatory Vaccination
1918	With blogs in the media and administrated via outlests, bias is part of media mainstream.	0.381818182	-0.473684211	0.166666667	0.692307692	0.329137529	Media Bias
2154	US should not meddle in foreign affairs in the name of defense.	0.384615385	0.212121212	0.826086957	1	0.879598662	War on Terrorism
1519	Gay Marriage should be legalized.	0.384615385	0.034482759	0.8125	0.818181818	0.814248252	Legalization of Same-sex Marriage
1085	Having more vegetarian options in stores helps boost the economy by creating another group of consumers.	0.384615385	-0.071428571	0.666666667	1	0.769230769	Vegetarian & Vegan Lifestyle
362	The sale of Marijuana can help boost the economy.	0.384615385	-0.214285714	0.529411765	1	0.674208145	Legalization of Marijuana
1176	Foreign aid could improve the diplomatic relationships.	0.384615385	-0.085714286	0.608695652	0.777777778	0.660720922	Foreign Aid
11	President Trump should not provide a timeline for troops but should not increase troops.	0.384615385	-0.448275862	0.5	1	0.653846154	US Engagement in the Middle East
196	Guns can be stored safely at home.	0.384615385	-0.727272727	0.285714286	0.923076923	0.481825866	Gun Rights
507	Black people don't matter any more than anybody else.	0.387755102	-0.0625	0.583333333	0.857142857	0.667152575	Black Lives Matter
1992	Reporters often don't fully look into a topic.	0.387755102	-0.333333333	0.4375	0.818181818	0.55403525	Media Bias
1852	The law also includes spending. Upfront spending and more regulation are required to realize long-term cost-curbing measures.	0.387755102	-0.777777778	0.181818182	1	0.432282004	Obama Care -- Affordable Health Care Act
500	All races have an equal access to resources.	0.388888889	-0.034482759	0.75	1	0.826388889	Black Lives Matter
334	Marijuana should be legalized and approve for medical issues.	0.388888889	0.222222222	0.714285714	0.5	0.648809524	Legalization of Marijuana
775	We should have online voting so physical booths are not manipulated.	0.389830508	-0.448275862	0.411764706	0.916666667	0.565802592	US Electoral System
1283	The focus should be on helping other countries.	0.391304348	0.259259259	0.842105263	1	0.890160183	Foreign Aid
643	Students should have a choice of what they want to be tought.	0.391304348	0.043478261	0.769230769	0.888888889	0.805648458	Creationism in school curricula
557	Religion should not be in schools.	0.391304348	0.24137931	0.777777778	0.857142857	0.801932367	Creationism in school curricula
824	Electoral system is unfair	0.391304348	-0.2	0.555555556	1	0.690821256	US Electoral System
457	Environment inequality still exists for black communities forced to live near chemical plants.	0.391304348	-0.517241379	0.375	1	0.565217391	Black Lives Matter
1986	Mainstream media is no longer fulfilling its mandate of providing the society with insightful.	0.392857143	0.12	0.6	0.5	0.569642857	Media Bias
1747	The wealthier you are, the more you should have to pay to help fellow Americans.	0.392857143	-0.631578947	0.291666667	1	0.506696429	Obama Care -- Affordable Health Care Act
1134	Killing animals for food is part of being a person.	0.393939394	0.071428571	0.769230769	0.833333333	0.788655789	Vegetarian & Vegan Lifestyle
867	All territories are qualified to vote during the election.	0.393939394	0.133333333	0.733333333	0.777777778	0.746801347	US Electoral System
794	Smaller states should have as much power as large states.	0.395348837	-0.111111111	0.666666667	1	0.76744186	US Electoral System
1812	The health care act is a very good system.	0.395348837	-0.185185185	0.6	0.818181818	0.665961945	Obama Care -- Affordable Health Care Act
1800	We should get rid of the health insurance middle man.	0.395348837	-0.466666667	0.333333333	0.818181818	0.479915433	Obama Care -- Affordable Health Care Act
1882	Mainstream media is no longer fulfilling its mandate.	0.395348837	-0.6	0.285714286	0.875	0.463870432	Media Bias
1285	We spend too much on foreign aid.	0.396226415	0.157894737	0.913043478	1	0.939294504	Foreign Aid
647	The uniqueness that each student brings to the classroom should be celebrated by allowing each student the opportunity to show and tell anything - including their AWANA book, a Bible, the Koran, a hajib, etc.	0.396226415	0.333333333	0.857142857	1	0.900269542	Creationism in school curricula
1518	Legalizing same sex marriage protects the partners.	0.396226415	0.384615385	0.8	0.75	0.78490566	Legalization of Same-sex Marriage
789	The counting of votes should be done in presence of all the people.	0.396226415	0.117647059	0.68	0.777777778	0.70951782	US Electoral System
70	The military should be sent home from the middle east.	0.396226415	0.172413793	0.7	0.714285714	0.704312668	US Engagement in the Middle East
