#ID=PREDICTION;GOLDSTANDARD;THRESHOLD
#labels 0=LSTM 1=NOPREF 2=SVM
0_96=0,1,0;0,1,0;-1.0
4_596=0,1,0;0,1,0;-1.0
5_735=0,1,0;0,1,0;-1.0
2_370=0,1,0;0,1,0;-1.0
3_456=0,1,0;0,1,0;-1.0
2_306=1,0,0;0,0,1;-1.0
5_747=0,1,0;0,1,0;-1.0
1_234=1,0,0;0,1,0;-1.0
2_351=0,1,0;0,1,0;-1.0
4_587=0,1,0;0,1,0;-1.0
3_489=0,1,0;0,0,1;-1.0
3_535=0,1,0;0,1,0;-1.0
3_548=0,1,0;0,1,0;-1.0
0_89=0,1,0;0,1,0;-1.0
3_545=0,1,0;0,1,0;-1.0
0_116=0,1,0;1,0,0;-1.0
0_104=0,1,0;0,0,1;-1.0
1_240=0,1,0;0,1,0;-1.0
5_707=0,1,0;0,1,0;-1.0
1_155=0,1,0;0,1,0;-1.0
3_486=0,1,0;0,1,0;-1.0
2_309=0,1,0;0,1,0;-1.0
5_721=0,1,0;0,1,0;-1.0
2_360=0,1,0;0,1,0;-1.0
1_149=0,1,0;0,1,0;-1.0
4_652=0,0,1;0,1,0;-1.0
5_799=0,0,1;1,0,0;-1.0
3_541=0,1,0;0,0,1;-1.0
0_13=0,1,0;1,0,0;-1.0
3_478=0,1,0;1,0,0;-1.0
3_516=0,1,0;0,0,1;-1.0
1_163=0,1,0;0,1,0;-1.0
3_451=0,0,1;0,1,0;-1.0
5_791=1,0,0;1,0,0;-1.0
0_67=0,1,0;0,1,0;-1.0
4_658=0,0,1;0,1,0;-1.0
2_277=0,1,0;0,1,0;-1.0
2_290=0,1,0;0,0,1;-1.0
5_762=0,1,0;0,0,1;-1.0
3_416=0,1,0;0,1,0;-1.0
2_358=0,1,0;0,1,0;-1.0
0_135=0,1,0;0,0,1;-1.0
3_488=0,1,0;0,1,0;-1.0
3_476=0,1,0;0,1,0;-1.0
1_211=0,1,0;0,1,0;-1.0
5_710=0,0,1;0,1,0;-1.0
1_202=0,1,0;0,1,0;-1.0
0_43=0,1,0;0,1,0;-1.0
4_691=0,1,0;0,0,1;-1.0
1_222=0,1,0;1,0,0;-1.0
4_682=0,1,0;0,1,0;-1.0
3_460=0,1,0;0,1,0;-1.0
5_793=0,0,1;0,1,0;-1.0
1_217=0,1,0;0,1,0;-1.0
0_131=0,1,0;0,1,0;-1.0
4_657=1,0,0;0,1,0;-1.0
3_462=0,1,0;0,1,0;-1.0
0_58=0,0,1;0,0,1;-1.0
5_779=0,1,0;0,1,0;-1.0
2_282=0,1,0;0,1,0;-1.0
1_142=0,1,0;0,1,0;-1.0
2_330=0,1,0;0,0,1;-1.0
4_627=1,0,0;1,0,0;-1.0
0_34=0,1,0;0,1,0;-1.0
2_326=0,1,0;0,1,0;-1.0
2_362=0,1,0;0,1,0;-1.0
5_766=0,0,1;1,0,0;-1.0
4_585=0,1,0;0,1,0;-1.0
3_427=0,1,0;0,1,0;-1.0
4_646=0,1,0;0,1,0;-1.0
5_709=0,1,0;0,0,1;-1.0
2_334=0,1,0;0,1,0;-1.0
0_64=0,1,0;0,0,1;-1.0
0_62=0,1,0;0,1,0;-1.0
1_183=0,1,0;0,0,1;-1.0
2_275=1,0,0;0,1,0;-1.0
3_503=1,0,0;0,1,0;-1.0
0_111=0,1,0;0,0,1;-1.0
3_543=0,1,0;0,0,1;-1.0
3_455=0,1,0;0,1,0;-1.0
0_79=0,0,1;0,1,0;-1.0
1_207=0,0,1;0,1,0;-1.0
1_137=1,0,0;0,1,0;-1.0
1_190=0,1,0;0,1,0;-1.0
3_420=0,1,0;1,0,0;-1.0
2_385=0,1,0;0,1,0;-1.0
3_573=1,0,0;0,1,0;-1.0
2_388=0,1,0;0,1,0;-1.0
1_210=0,1,0;0,1,0;-1.0
0_115=0,1,0;0,1,0;-1.0
0_10=0,1,0;1,0,0;-1.0
0_99=0,1,0;0,1,0;-1.0
3_527=0,0,1;0,1,0;-1.0
4_653=0,1,0;0,0,1;-1.0
4_697=0,1,0;0,1,0;-1.0
1_154=0,1,0;0,1,0;-1.0
4_633=0,1,0;0,0,1;-1.0
3_444=0,1,0;0,1,0;-1.0
1_208=1,0,0;1,0,0;-1.0
4_650=0,1,0;0,0,1;-1.0
3_472=0,1,0;0,1,0;-1.0
1_164=0,1,0;1,0,0;-1.0
0_83=0,1,0;0,1,0;-1.0
0_52=0,1,0;0,0,1;-1.0
5_784=0,1,0;0,1,0;-1.0
0_93=0,1,0;0,1,0;-1.0
3_487=0,1,0;1,0,0;-1.0
1_229=0,1,0;1,0,0;-1.0
0_19=0,1,0;1,0,0;-1.0
4_644=0,1,0;0,0,1;-1.0
1_224=0,1,0;0,1,0;-1.0
1_169=0,1,0;0,1,0;-1.0
5_768=0,1,0;0,1,0;-1.0
3_470=0,1,0;1,0,0;-1.0
2_297=0,1,0;0,1,0;-1.0
3_536=0,1,0;0,1,0;-1.0
1_186=0,1,0;0,1,0;-1.0
1_178=0,1,0;0,0,1;-1.0
3_477=1,0,0;0,1,0;-1.0
3_524=0,1,0;0,1,0;-1.0
1_153=0,1,0;0,1,0;-1.0
0_45=0,0,1;1,0,0;-1.0
2_323=0,1,0;0,1,0;-1.0
0_124=0,1,0;1,0,0;-1.0
0_39=1,0,0;0,1,0;-1.0
5_717=0,1,0;1,0,0;-1.0
1_201=0,0,1;0,1,0;-1.0
3_461=0,1,0;0,1,0;-1.0
3_491=0,1,0;0,0,1;-1.0
2_267=0,1,0;0,1,0;-1.0
0_126=0,0,1;0,1,0;-1.0
0_97=0,0,1;1,0,0;-1.0
2_285=0,1,0;0,1,0;-1.0
1_212=0,1,0;0,1,0;-1.0
2_280=0,1,0;0,1,0;-1.0
3_523=0,1,0;0,1,0;-1.0
5_789=0,1,0;0,1,0;-1.0
0_82=0,1,0;0,1,0;-1.0
2_258=1,0,0;0,1,0;-1.0
1_173=0,1,0;0,1,0;-1.0
5_798=0,1,0;1,0,0;-1.0
4_582=0,1,0;0,1,0;-1.0
0_59=0,1,0;0,1,0;-1.0
3_425=0,1,0;0,1,0;-1.0
5_703=0,1,0;0,0,1;-1.0
0_51=0,1,0;0,1,0;-1.0
3_565=0,1,0;1,0,0;-1.0
1_185=1,0,0;0,1,0;-1.0
2_314=0,1,0;0,1,0;-1.0
2_337=0,1,0;1,0,0;-1.0
2_329=0,1,0;0,0,1;-1.0
0_129=0,1,0;0,1,0;-1.0
1_237=0,0,1;0,1,0;-1.0
3_499=0,1,0;0,1,0;-1.0
3_428=0,1,0;0,1,0;-1.0
4_694=0,1,0;0,1,0;-1.0
2_333=0,1,0;0,0,1;-1.0
0_123=0,1,0;0,0,1;-1.0
1_227=0,1,0;0,1,0;-1.0
3_424=0,0,1;0,0,1;-1.0
