What_is_worse_that_blacks_themselves_are_falling_into_racism_too. 0 0 0 0 1 0 0 1 0 1 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 1 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 -1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 1 0 1 -1 0 0 0 0 1 0 0 0 0 0 0 1 0
Black_lives_matter_is_taken_seriously_in_the_US. 0 0 0 0 1 1 1 0 0 1 0 0 0 0 -1 0 1 1 0 0 1 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 1 -1 0 0 1 -1 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 0 -1 0 0 1 0 0 0 0 -1 0 0 1 -1 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 -1 0 0
Not_all_races_in_the_usa_have_equal_rights_like_they_should. 1 1 0 0 0 0 0 1 0 0 0 0 0 -1 0 0 1 -1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 -1 1 1 0 -1 0 0 0 0 0 1 0 0 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 -1 1 0 0 0 1 1 0 1 0 0 1 0 0 0 0 0 1 0 0 1 0 -1 0 1 1 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
The_legal_system_needs_to_punish_cops_that_take_advantage_of_their_position. 0 1 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 -1 0 1 1 0 1 0 -1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0
Blacks_are_the_scum_of_society. 1 0 0 0 -1 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 -1 -1 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 -1 -1 0 0 0 0 -1 -1 0 0 0 0 1 -1 0 -1 0 0 0 0 0 -1 -1 0 -1 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 1 0 0 0 -1 0 0 0 -1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 -1 -1 0 -1 0 0 0 0 0 0
People_in_any_profession_can_be_racist. 0 0 0 0 -1 0 0 -1 0 1 0 0 0 -1 -1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0
Individual_instances_of_discrimination. 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 -1 1 0 0 0 1 1 0 0 0 0 1 0 0 0 1 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 -1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 -1 0 0 -1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0
Skin_color_is_not_important. 1 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 -1 0 -1 1 0 0 0 1 1 0 0 0 0 1 1 1 0 1 0 0 0 -1 0 0 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 -1 0 1 1 1 0 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 1 0 0 0 -1 1 0 0 0 1 -1 1 0 1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0
Black_people_are_not_inferior_and_need_to_stop_thinking_that_way. 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 -1 1 0 0 1 0 0 1 -1 0 1 1 0 0 0 0 -1 0 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 -1 0 0 1 0 0 0 0 1 0 0 0
Everyone_is_equal. 1 1 0 0 1 0 0 -1 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 -1 1 0 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 -1 0 1 0 0 0 0 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 1 -1 0 0 0 1 0 0 1 0 0 -1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 0 1 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0
We_must_maximize_campaigns_against_racism. 1 1 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 0 1 0 0 0 0 1 -1 1 0 0 -1 0 0 1 0 0 0 0 0 0 1 0 -1 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 1 0 1 0 0 1 0 -1 -1 0 0 -1 0 0 -1 1 0 1 0 0 1 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 -1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 -1 0 0 0 -1 1 0 0 -1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 -1 0 0 0 0 0
The_country_has_already_done_enough_to_achieve_racial_equality. 1 0 0 0 -1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -1 0 1 0 0 -1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 -1 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 -1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -1 0 0 0 0 0 0 -1 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 -1 0
There_must_be_respect_for_all_races. 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 -1 0 0 0 0 1 0 0 0 -1 1 0 1 0 1 -1 0 0 0 0 1 0 1 0 -1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0 1 1 0 1 0 1 1 0 0 1 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 -1 1 0 0 0 0 0 0 0 0 1 0 1 -1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 1 0
Racial_equality_is_a_must. 1 0 1 0 0 0 0 1 0 0 0 0 0 -1 -1 0 1 -1 0 1 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 1 1 0 0 0 1 1 1 0 -1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 -1 1 0 0 -1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 1 1 0 0 0
Racists_should_be_punished. 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -1 0 1 1 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 -1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0 0 -1 0 0 1 1 0 1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 1 0 0 0 1 0 0 0 1 0 0 -1 0 -1 1 0 0 0 0 1 -1 0 0 0
All_humans_are_equal,_no_matter_their_race. 0 1 0 0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 -1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 -1 0 0 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 -1 -1 0 0 0 0 1 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 0
No_lives_should_be_lost. 0 0 0 0 1 1 0 1 0 1 0 0 0 0 0 0 1 -1 0 1 1 0 0 0 1 0 1 0 0 0 0 1 0 0 1 1 0 1 1 1 0 1 0 0 0 1 0 0 0 -1 0 1 0 0 1 1 1 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 -1 0 0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 1
The_cops_should_be_forced_to_stop_doing_racial_profiling. 1 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 -1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 1 0 1 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 0 0 1 0 0 0 0 0 0 0 -1 -1 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 0
This_country_has_done_nothing_to_achieve_racial_equality. 1 0 0 0 0 0 0 -1 0 0 0 0 0 0 1 0 0 -1 0 -1 0 1 0 0 0 0 0 0 0 0 0 -1 1 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 -1 0 0 1 -1 0 0 0 0 0 1 1 0 0 1 -1 0 -1 0 0 -1 0 -1 1 0 0 1 0 0 -1 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 -1 0 0 0 -1 0 0 0 0 0 0 -1 -1 0 0 0 0 -1 0 0 -1 0 0 0
The_US_is_not_only_for_white_people. 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 0 -1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 -1 0 0 0 -1 1 0 0 -1 0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 -1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 0
Black_people_cannot_be_racist_because_they_aren't_in_a_position_of_power. 1 0 0 0 0 0 0 0 0 1 -1 0 0 1 0 0 -1 0 0 0 0 0 0 0 0 0 -1 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 0 -1 0 0 1 0 0 0 1 0 1 -1 0 0 -1 0 0 0 0 1 0 0 0 0 -1 -1 -1 1 -1 0 0 0 1 1 -1 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 1 0 0 0 -1 0 0 -1 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 -1 -1 0 0 -1 0 0 0 0 0 0 0 0
The_USA_has_worked_hard_enough_to_fight_racial_inequality. 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 -1 1 0 -1 0 0 0 0 0 1 -1 0 0 0 0 -1 0 -1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 -1 0 0 1 0 0 -1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 1 1 0 0 0 0 0 0 -1 0 -1 0 0 0 0 0 0 0 0 0 1 -1 0 0 1 0 0 0 0 1 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 -1 0
White_people_are_also_sometimes_victims_of_police_brutality. 0 1 0 0 1 0 0 0 0 1 1 0 0 -1 -1 0 1 0 0 0 0 0 0 1 1 0 -1 0 1 0 0 0 -1 0 0 0 0 0 1 0 -1 -1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 1 0 -1 0 0 0 0 0 0 0 0 0 1 1 0 0 -1 1 1 0 0 0 0 -1 1 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 1 1 0 -1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
Everybody's_life_matters. 0 0 0 0 1 0 0 1 0 1 0 0 0 0 -1 0 1 0 0 0 0 0 0 1 1 0 1 1 0 0 0 1 0 0 1 0 0 1 1 0 1 -1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0
Black_lives_matter_doesn't_care_about_black_lives. 0 0 0 0 -1 0 0 -1 0 1 0 0 0 0 1 0 -1 1 0 0 -1 0 -1 0 0 0 0 -1 0 0 0 -1 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 0 0 -1 0 0 -1 0 0 0 -1 0 0 0 0 0 0 -1 0 0 0 -1 0 0 0 0 0 0 0 1 0 0 1 -1 0 1 1 0 0 0 0 -1 0 0 -1 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 -1 0 0 0 -1 0 -1 0 0 0 0 0 1 0 1 0
Everyone_has_the_right_to_have_equal_chances. 0 0 0 0 1 0 0 1 0 1 0 0 0 -1 1 0 1 1 0 0 0 1 0 0 0 0 1 -1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1 -1 0 1 1 0 0 0 0 0 1 0 0 1 1 0 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1 1 0 1 0 1 0 1 0
Discrimination_must_be_severely_penalized. 1 0 0 0 0 0 0 0 0 0 1 0 0 -1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 -1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 1 1 0 0 -1 1 0 0 0 0 0 1 0 1 1 0 1 1 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
Rather_then_just_focusing_on_black_people_all_races_need_to_be_treated_equal. 0 0 0 0 1 0 0 0 0 0 0 0 0 -1 0 0 1 1 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 1 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 1 0 -1 0 0 0 1 0 0 1 -1 0 1 0 1 1 0 0
The_police_looks_for_blacks_to_be_thieves. 0 1 0 0 -1 -1 0 0 0 1 0 0 0 1 0 1 -1 0 0 0 0 0 0 0 0 0 -1 1 0 0 0 -1 0 0 0 0 0 0 0 0 -1 1 -1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 -1 0 -1 0 1 -1 1 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 -1 0 -1 -1 0 0 0 0 0 0 -1 0 -1 0 0 1 0 0 1 0 0 0 -1 0 0 -1 -1 0 0 0 0 0 0 0 1 0 -1 0 0 1 0 0 -1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 -1 -1 0 0 -1 0 -1 -1 0
The_government_needs_to_do_more_to_stop_racism. 0 0 0 0 1 1 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 1 -1 0 0 0 1 0 0 0 0 0 1 1 1 0 1 0 0 1 0 0 0 1 1 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 -1 1 1 0 0 0 0 0 0 1 1 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1
Blacks_are_creative. 0 0 0 0 1 0 0 0 0 1 0 0 0 -1 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 -1 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0
All_men_are_created_equal. 0 0 0 0 1 0 0 -1 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1 0 -1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 0 0 1 0 1 0
Racial_profiling_is_bad. 1 0 0 0 1 0 0 -1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 1 0 0 -1 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 1 0 1 1 0 0 0 1 0 1 1 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 -1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0
Police_need_to_be_educated_on_profiling_and_deescalation_techniques. 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 -1 0 0 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 -1 0 0 0 1 1 0 1 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0
This_country_is_equal_despite_what_black_people_want_to_believe. 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 -1 0 0 -1 0 0 0 0 0 0 1 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 -1 0 0 1 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 1 1 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 1 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 -1 0 0 0 0 0 0 1 0 1 0 0 0 0 -1 0
All_races_have_an_equal_access_to_resources. 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 -1 0 0 0 1 -1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 -1 0 0 0 0 0 0 0 0 0 -1 0 0 1 0 1 1 0 0 0 0 0 0 0 1 0 0 -1 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 -1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 -1 0 1 0 1 0
All_lives_matter. 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1 1 0 0 0 0 -1 0 0 0 0 1 1 0 0 -1 0 0 -1 0 0 0 1 -1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 1 0 1 1 0 0 0 0 1 0 0 0 0 0 -1 1 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0
The_electoral_college_is_suspect. 0 0 1 0 -1 -1 0 0 0 0 0 0 0 -1 1 0 -1 -1 0 0 0 0 0 0 1 0 0 0 0 0 -1 1 0 0 0 0 0 0 0 0 -1 0 -1 1 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 0 0 0 1 1 0 0 0 0 0 0 1 -1 1 1 -1 1 0 0 1 0 1 0 0 0 0 0 0 0 -1 0 -1 0 0 1 0 0 0 -1 0 0 1 0 -1 1 0 0 0 0 0 1 0 0 1 0 -1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0 0 0 -1 0 0 1 0 0 0 0 0
Police_racial_profiling_reduces_minorities_to_negative_stereotypes. 0 0 0 0 -1 1 0 0 0 0 0 0 0 0 1 0 0 -1 1 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 -1 0 0 1 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0
Blacks_should_be_respected. 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 -1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0
Any_abuse_is_not_acceptable. 0 0 0 0 1 1 0 0 0 0 0 0 0 0 -1 0 0 -1 0 0 0 1 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 1 0 -1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 -1 1 0 0 -1 0 0 0 0 0 0 -1 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 1 0 1 1 0 0 1 0 0 0 0 0
More_importance_should_be_placed_on_blacks. 0 0 0 0 0 0 0 1 0 0 0 0 -1 0 -1 0 0 0 0 0 0 0 0 -1 1 0 0 0 0 0 0 -1 1 0 -1 0 0 0 0 0 -1 0 0 -1 0 -1 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 -1 0 0 0 0 0 -1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 -1 0 0 -1 1 0 0 -1 0 0 -1 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 -1 0 0 0 0 0 -1 0 0 0
Black_people_don't_matter_any_more_than_anybody_else. 1 0 0 0 -1 1 0 -1 0 -1 0 0 0 0 0 0 0 -1 0 0 -1 0 -1 0 0 0 -1 0 0 0 0 1 0 0 0 0 0 0 -1 1 0 -1 0 0 -1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 -1 1 0 1 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 -1 0 0 0 0 0 0 0 0 -1 0 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0
