comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_68	0.10683760683760683 0.12606837606837606 0.10683760683760683 0.10683760683760683 0.10683760683760683 0.10683760683760683 0.10683760683760683 0.10683760683760683 0.12606837606837606 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_69	0.10482180293501048 0.10482180293501048 0.10482180293501048 0.10482180293501048 0.12368972746331236 0.12368972746331236 0.10482180293501048 0.12368972746331236 0.10482180293501048 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_70	0.10101010101010101 0.10101010101010101 0.11919191919191918 0.11919191919191918 0.11919191919191918 0.13737373737373737 0.10101010101010101 0.10101010101010101 0.10101010101010101 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_71	0.08680555555555555 0.13368055555555555 0.08680555555555555 0.10243055555555555 0.16493055555555555 0.10243055555555555 0.08680555555555555 0.14930555555555555 0.08680555555555555 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_72	0.10243055555555555 0.08680555555555555 0.10243055555555555 0.10243055555555555 0.11805555555555555 0.11805555555555555 0.10243055555555555 0.16493055555555555 0.10243055555555555 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_73	0.10493827160493827 0.14660493827160492 0.10493827160493827 0.10493827160493827 0.10493827160493827 0.13271604938271606 0.13271604938271606 0.09104938271604938 0.07716049382716049 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_74	0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_75	0.10893246187363834 0.10893246187363834 0.12854030501089325 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_76	0.11706349206349206 0.1349206349206349 0.0992063492063492 0.0992063492063492 0.11706349206349206 0.11706349206349206 0.0992063492063492 0.0992063492063492 0.11706349206349206 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_77	0.09107468123861566 0.15664845173041894 0.09107468123861566 0.10746812386156648 0.12386156648451731 0.12386156648451731 0.10746812386156648 0.09107468123861566 0.10746812386156648 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_78	0.10482180293501048 0.14255765199161424 0.10482180293501048 0.10482180293501048 0.12368972746331236 0.10482180293501048 0.10482180293501048 0.10482180293501048 0.10482180293501048 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_79	0.11919191919191918 0.11919191919191918 0.10101010101010101 0.10101010101010101 0.13737373737373737 0.10101010101010101 0.11919191919191918 0.10101010101010101 0.10101010101010101 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_80	0.10482180293501048 0.14255765199161424 0.12368972746331236 0.10482180293501048 0.10482180293501048 0.10482180293501048 0.10482180293501048 0.10482180293501048 0.10482180293501048 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_81	0.14529914529914528 0.10683760683760683 0.10683760683760683 0.10683760683760683 0.10683760683760683 0.10683760683760683 0.10683760683760683 0.10683760683760683 0.10683760683760683 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_82	0.10925925925925925 0.1259259259259259 0.09259259259259259 0.1259259259259259 0.09259259259259259 0.10925925925925925 0.09259259259259259 0.14259259259259258 0.10925925925925925 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_83	0.12399355877616747 0.19645732689210949 0.09500805152979065 0.12399355877616747 0.08051529790660225 0.09500805152979065 0.10950080515297907 0.08051529790660225 0.09500805152979065 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_84	0.14500941619585686 0.128060263653484 0.09416195856873823 0.1111111111111111 0.128060263653484 0.09416195856873823 0.1111111111111111 0.09416195856873823 0.09416195856873823 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_85	0.10288065843621398 0.10288065843621398 0.12139917695473251 0.12139917695473251 0.13991769547325103 0.10288065843621398 0.10288065843621398 0.10288065843621398 0.10288065843621398 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_86	0.10482180293501048 0.12368972746331236 0.10482180293501048 0.10482180293501048 0.10482180293501048 0.10482180293501048 0.10482180293501048 0.12368972746331236 0.12368972746331236 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_87	0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_88	0.09259259259259259 0.15925925925925927 0.09259259259259259 0.09259259259259259 0.10925925925925925 0.09259259259259259 0.09259259259259259 0.15925925925925927 0.10925925925925925 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_89	0.12386156648451731 0.09107468123861566 0.10746812386156648 0.09107468123861566 0.09107468123861566 0.17304189435336975 0.09107468123861566 0.09107468123861566 0.14025500910746813 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_90	0.10683760683760683 0.10683760683760683 0.12606837606837606 0.10683760683760683 0.10683760683760683 0.10683760683760683 0.12606837606837606 0.10683760683760683 0.10683760683760683 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_91	0.11919191919191918 0.10101010101010101 0.11919191919191918 0.11919191919191918 0.11919191919191918 0.10101010101010101 0.11919191919191918 0.10101010101010101 0.10101010101010101 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_92	0.13580246913580246 0.11992945326278659 0.10405643738977072 0.08818342151675485 0.08818342151675485 0.11992945326278659 0.08818342151675485 0.13580246913580246 0.11992945326278659 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_93	0.10683760683760683 0.10683760683760683 0.10683760683760683 0.12606837606837606 0.12606837606837606 0.10683760683760683 0.10683760683760683 0.10683760683760683 0.10683760683760683 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_94	0.11919191919191918 0.10101010101010101 0.10101010101010101 0.10101010101010101 0.15555555555555556 0.10101010101010101 0.10101010101010101 0.10101010101010101 0.11919191919191918 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_95	0.13580246913580246 0.08818342151675485 0.10405643738977072 0.08818342151675485 0.13580246913580246 0.10405643738977072 0.15167548500881833 0.08818342151675485 0.10405643738977072 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_96	0.17025089605734767 0.12186379928315412 0.12186379928315412 0.08960573476702509 0.08960573476702509 0.08960573476702509 0.1057347670250896 0.08960573476702509 0.12186379928315412 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_97	0.12186379928315412 0.1057347670250896 0.1057347670250896 0.1057347670250896 0.08960573476702509 0.13799283154121864 0.08960573476702509 0.12186379928315412 0.12186379928315412 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_98	0.2164750957854406 0.09578544061302682 0.11302681992337164 0.09578544061302682 0.09578544061302682 0.09578544061302682 0.09578544061302682 0.09578544061302682 0.09578544061302682 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_99	0.12186379928315412 0.08960573476702509 0.12186379928315412 0.12186379928315412 0.1057347670250896 0.08960573476702509 0.12186379928315412 0.13799283154121864 0.08960573476702509 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_100	0.11500974658869395 0.09746588693957114 0.13255360623781676 0.11500974658869395 0.11500974658869395 0.09746588693957114 0.09746588693957114 0.13255360623781676 0.09746588693957114 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_101	0.11241830065359477 0.1947712418300654 0.12418300653594772 0.08888888888888889 0.08888888888888889 0.08888888888888889 0.08888888888888889 0.11241830065359477 0.10065359477124183 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_102	0.12368972746331236 0.10482180293501048 0.10482180293501048 0.10482180293501048 0.12368972746331236 0.10482180293501048 0.12368972746331236 0.10482180293501048 0.10482180293501048 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_103	0.11992945326278659 0.10405643738977072 0.08818342151675485 0.10405643738977072 0.11992945326278659 0.11992945326278659 0.13580246913580246 0.11992945326278659 0.08818342151675485 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_104	0.1259259259259259 0.09259259259259259 0.09259259259259259 0.10925925925925925 0.1259259259259259 0.14259259259259258 0.10925925925925925 0.09259259259259259 0.10925925925925925 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_105	0.076103500761035 0.1035007610350076 0.1171993911719939 0.1035007610350076 0.1035007610350076 0.0898021308980213 0.1308980213089802 0.1993911719939117 0.076103500761035 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_106	0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_107	0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_108	0.11500974658869395 0.09746588693957114 0.13255360623781676 0.09746588693957114 0.09746588693957114 0.13255360623781676 0.09746588693957114 0.13255360623781676 0.09746588693957114 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_109	0.08625730994152046 0.12573099415204678 0.15204678362573099 0.11257309941520467 0.11257309941520467 0.08625730994152046 0.15204678362573099 0.08625730994152046 0.08625730994152046 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_110	0.09107468123861566 0.1894353369763206 0.10746812386156648 0.12386156648451731 0.09107468123861566 0.09107468123861566 0.12386156648451731 0.09107468123861566 0.09107468123861566 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_111	0.07407407407407407 0.0874074074074074 0.14074074074074075 0.0874074074074074 0.10074074074074074 0.10074074074074074 0.19407407407407407 0.0874074074074074 0.1274074074074074 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_112	0.10925925925925925 0.09259259259259259 0.09259259259259259 0.1259259259259259 0.09259259259259259 0.10925925925925925 0.10925925925925925 0.10925925925925925 0.15925925925925927 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_113	0.09746588693957114 0.11500974658869395 0.11500974658869395 0.09746588693957114 0.11500974658869395 0.11500974658869395 0.09746588693957114 0.11500974658869395 0.13255360623781676 
comments_watch%3Fv=TgQRgT15f9U_reordered.txt_comments_watch%3Fv=TgQRgT15f9U_reordered.txt_114	0.1856925418569254 0.0898021308980213 0.1035007610350076 0.0898021308980213 0.1171993911719939 0.1445966514459665 0.076103500761035 0.0898021308980213 0.1035007610350076 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_0	0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.12854030501089325 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_1	0.1863799283154122 0.08960573476702509 0.1057347670250896 0.08960573476702509 0.1057347670250896 0.08960573476702509 0.13799283154121864 0.1057347670250896 0.08960573476702509 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_2	0.13799283154121864 0.08960573476702509 0.1057347670250896 0.1057347670250896 0.12186379928315412 0.12186379928315412 0.1057347670250896 0.1057347670250896 0.1057347670250896 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_3	0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.12854030501089325 0.10893246187363834 0.10893246187363834 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_4	0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.12854030501089325 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_5	0.12581699346405228 0.08169934640522876 0.14052287581699346 0.08169934640522876 0.1111111111111111 0.14052287581699346 0.09640522875816993 0.09640522875816993 0.12581699346405228 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_6	0.10101010101010101 0.11919191919191918 0.11919191919191918 0.10101010101010101 0.11919191919191918 0.10101010101010101 0.10101010101010101 0.11919191919191918 0.11919191919191918 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_7	0.11706349206349206 0.0992063492063492 0.15277777777777776 0.0992063492063492 0.0992063492063492 0.0992063492063492 0.0992063492063492 0.11706349206349206 0.11706349206349206 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_8	0.17025089605734767 0.08960573476702509 0.1057347670250896 0.12186379928315412 0.12186379928315412 0.08960573476702509 0.08960573476702509 0.08960573476702509 0.12186379928315412 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_9	0.13848631239935588 0.13848631239935588 0.08051529790660225 0.12399355877616747 0.10950080515297907 0.09500805152979065 0.08051529790660225 0.10950080515297907 0.12399355877616747 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_10	0.10288065843621398 0.12139917695473251 0.10288065843621398 0.10288065843621398 0.10288065843621398 0.12139917695473251 0.12139917695473251 0.10288065843621398 0.12139917695473251 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_11	0.08960573476702509 0.13799283154121864 0.12186379928315412 0.1057347670250896 0.12186379928315412 0.12186379928315412 0.08960573476702509 0.08960573476702509 0.12186379928315412 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_12	0.11706349206349206 0.0992063492063492 0.0992063492063492 0.1349206349206349 0.0992063492063492 0.0992063492063492 0.0992063492063492 0.1349206349206349 0.11706349206349206 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_13	0.13737373737373737 0.13737373737373737 0.10101010101010101 0.10101010101010101 0.10101010101010101 0.10101010101010101 0.11919191919191918 0.10101010101010101 0.10101010101010101 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_14	0.10493827160493827 0.11882716049382716 0.09104938271604938 0.13271604938271606 0.07716049382716049 0.16049382716049382 0.13271604938271606 0.10493827160493827 0.07716049382716049 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_15	0.0992063492063492 0.11706349206349206 0.0992063492063492 0.0992063492063492 0.11706349206349206 0.1349206349206349 0.0992063492063492 0.11706349206349206 0.11706349206349206 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_16	0.12854030501089325 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_17	0.1111111111111111 0.09416195856873823 0.14500941619585686 0.09416195856873823 0.1111111111111111 0.1111111111111111 0.128060263653484 0.1111111111111111 0.09416195856873823 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_18	0.1274074074074074 0.07407407407407407 0.10074074074074074 0.11407407407407408 0.14074074074074075 0.1274074074074074 0.10074074074074074 0.10074074074074074 0.11407407407407408 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_19	0.0983397190293742 0.1558109833971903 0.08684546615581099 0.13282247765006386 0.08684546615581099 0.06385696040868455 0.08684546615581099 0.12132822477650064 0.1673052362707535 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_20	0.13799283154121864 0.12186379928315412 0.12186379928315412 0.1057347670250896 0.1057347670250896 0.1057347670250896 0.08960573476702509 0.1057347670250896 0.1057347670250896 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_21	0.10683760683760683 0.10683760683760683 0.10683760683760683 0.10683760683760683 0.10683760683760683 0.12606837606837606 0.12606837606837606 0.10683760683760683 0.10683760683760683 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_22	0.0992063492063492 0.0992063492063492 0.0992063492063492 0.11706349206349206 0.1349206349206349 0.0992063492063492 0.0992063492063492 0.0992063492063492 0.15277777777777776 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_23	0.07936507936507936 0.1365079365079365 0.1365079365079365 0.10793650793650793 0.07936507936507936 0.07936507936507936 0.12222222222222222 0.09365079365079365 0.16507936507936508 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_24	0.1111111111111111 0.128060263653484 0.09416195856873823 0.14500941619585686 0.09416195856873823 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.09416195856873823 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_25	0.10288065843621398 0.12139917695473251 0.12139917695473251 0.12139917695473251 0.10288065843621398 0.10288065843621398 0.10288065843621398 0.12139917695473251 0.10288065843621398 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_26	0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_27	0.10288065843621398 0.10288065843621398 0.12139917695473251 0.10288065843621398 0.10288065843621398 0.10288065843621398 0.12139917695473251 0.13991769547325103 0.10288065843621398 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_28	0.12769485903814262 0.0978441127694859 0.0978441127694859 0.11276948590381426 0.08291873963515754 0.08291873963515754 0.14262023217247097 0.12769485903814262 0.12769485903814262 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_29	0.10482180293501048 0.12368972746331236 0.10482180293501048 0.10482180293501048 0.10482180293501048 0.10482180293501048 0.12368972746331236 0.10482180293501048 0.12368972746331236 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_30	0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.12854030501089325 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_31	0.12368972746331236 0.12368972746331236 0.10482180293501048 0.10482180293501048 0.10482180293501048 0.10482180293501048 0.10482180293501048 0.12368972746331236 0.10482180293501048 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_32	0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.12854030501089325 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_33	0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.12854030501089325 0.10893246187363834 0.10893246187363834 0.10893246187363834 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_34	0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_35	0.11992945326278659 0.10405643738977072 0.10405643738977072 0.10405643738977072 0.10405643738977072 0.11992945326278659 0.11992945326278659 0.13580246913580246 0.08818342151675485 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_36	0.08960573476702509 0.15412186379928314 0.08960573476702509 0.12186379928315412 0.1057347670250896 0.1057347670250896 0.13799283154121864 0.1057347670250896 0.08960573476702509 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_37	0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_38	0.10288065843621398 0.10288065843621398 0.12139917695473251 0.10288065843621398 0.13991769547325103 0.10288065843621398 0.12139917695473251 0.10288065843621398 0.10288065843621398 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_39	0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_40	0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_41	0.10683760683760683 0.10683760683760683 0.10683760683760683 0.10683760683760683 0.10683760683760683 0.14529914529914528 0.10683760683760683 0.10683760683760683 0.10683760683760683 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_42	0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_43	0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.12854030501089325 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_44	0.12606837606837606 0.10683760683760683 0.10683760683760683 0.10683760683760683 0.10683760683760683 0.12606837606837606 0.10683760683760683 0.10683760683760683 0.10683760683760683 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_45	0.09812409812409813 0.1111111111111111 0.1370851370851371 0.09812409812409813 0.20202020202020202 0.07215007215007214 0.07215007215007214 0.09812409812409813 0.1111111111111111 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_46	0.11706349206349206 0.11706349206349206 0.11706349206349206 0.0992063492063492 0.11706349206349206 0.0992063492063492 0.0992063492063492 0.11706349206349206 0.11706349206349206 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_47	0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 0.1111111111111111 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_48	0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.10893246187363834 0.12854030501089325 0.10893246187363834 
comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_comments_watch%3Fv=UtaVKVIoWyk_reordered.txt_49	0.08818342151675485 0.08818342151675485 0.10405643738977072 0.13580246913580246 0.10405643738977072 0.10405643738977072 0.08818342151675485 0.13580246913580246 0.15167548500881833 
