Genderforschern geht es in erster Linie nicht um das Herstellen von Gleichcheit, sondern um ihr eigenes Geltungsbedürfnis.	0.022222222	0.225
Genderforschern und Befürwortern geschlechtergerechter Sprache wird aufgrund falscher politischer Korrektheit Gehör geschenkt.	-0.088888889	0.35
Gendergerechte Sprache ist unpraktisch und ist zuwider der intuitiven Nutzung von Sprache.	-0.111111111	0.6375
Gendergerechte Sprache zieht Menschen mit echten Problemen was ihre Sexualität angeht gesamtgesellschaftlich nur ins lächerliche.	-0.066666667	0.6
Gendermainstreaming bedeutet idr nur Nachteile für cis-gender Männer. An Universitäten gibt es idr nur Kurse speziell für Frauen, aber keine nur für Männer. Eine Teilnahme für Männer an Frauenkursen ist untersagt auch wenn dies inhaltlich keinen Sinn macht.	0.044444444	0.5
Gendermainstreaming ist quatsch.	0.288888889	0.375
Genderstudies sind absoluter Quatsch.	0.4	0.1625
Geschlechterangleichung in der Sprache ist überflüssig.	-0.288888889	0.6125
Geschlechterpolitik gründet zur Zeit auf Lobbyismus für Eigeninteressen und nur wenig auf gesellschaftlichen Wahrheiten.	0.044444444	0.4
Geschlechterquoten ist gerecht.	-0.288888889	0.3625
Geschlechtsangleichende Operationen sind der beste/einzige Weg Gender Dysphoria zu bewältigen.	-0.222222222	0.2375
Gesellschaftlich genießen Frauen etliche Vorteile einfach durch die wohlwollende Wahrnehmung anderer Menschen.	0.511111111	0.4875
Gleich geschlechtliche ehe sollte verboten werden.	0.022222222	0.05
GleichbeRECHTigung (equality of opportunity) ist erstrebenswert, aber sicherzustellen, dass Männer und Frauen in allen Sektoren gleich stark vertreten sind (equality of outcome), ist nicht erstrebenswert.	-0.066666667	0.625
Gleichberechtigung ist bereits seit 40 Jahren realität. Heute geht es dem Feminismus nur noch um Hetze gegen Männer und andersdenkende.	0.422222222	0.15
Gleichberechtigung ist bereits Staatsform. Gleichstellung ist totalitäre Tyrannei.	0.266666667	0.0875
Gleichberechtigung ist eine menschenrechtliche Frage	-0.666666667	0.9375
Gleiche Gehälter und Chancen in der Arbeitswelt sind der Schlüssel zur tatsächlichen Gleichstellung	-0.555555556	0.9125
Gleiches Geld für gleiche Arbeit, unabhängig vom Geschlecht.	-0.8	0.9875
Gleichgeschlechtliche Paare können einem Kind genauso gute Eltern sein wie Frau und Mann.	-0.555555556	0.8125
"Gleichstellung bedeutet tatsächlich bloß ""Bevorzugung der Frauen""."	0.488888889	0.1625
Gleichstellung der Geschlechter ist eine Überbevorteilung von Frauen	0.488888889	0.1625
Gleichstellung ist dann erreicht, wenn Männer und Frauen das Selbe verdienen.	-0.4	0.35
Gleichstellung ist gerecht.	-0.422222222	0.7125
Gleichstellung muss durch politische Mittel erzwungen werden, z.B. Frauenquote, Frauenbeauftragte etc.	-0.244444444	0.35
"Gleichstellung und ""Gleichberechtigung"" sind verschiedene Sachen. Gleichberechtigung ist notwendig und erwünscht. Gleichstellung (Die erzwungene Gleichmachung) ist dagegen unerwünscht."	-0.2	0.5625
Gleichtstellung ist quängeln nach Status.	0.555555556	0.15
Gleichwertigkeit ist nochmal was anderes (und viel wichtiger!) als Gleichstellung	-0.533333333	0.8375
Hauptproblem für eine Gleichbehandlung ist die besondere Rolle, die der Frau in der Zeugung und Erziehung von Kindern zukommt.	-0.2	0.4625
Hausfrauen begehen aktiv Verrat am eigenen Geschlecht.	0.711111111	0.0125
Hausfrauen können keine Feministinnen sein.	0.377777778	0.05
Häuslicher (psychischer) Missbrauch wird auch von Frauen verübt.	0	0.9375
Hinter jedem starkem Mann steht eine starke Frau. aber nicht davor.	0.577777778	0.0875
Hübsche Frauen brauchen sich im Leben nicht anstrengen. Deswegen gibt es nur hässliche bratzen in MINT Fächern.	0.688888889	0.075
Im Anbetracht von Jahrhunderten der Diskriminierung ist es nicht genug jetzt Gleichheit herzustellen, es muss dafür gesorgt werden dass alle Geschlechter die gleichen Startvorraussetzungen haben	-0.511111111	0.875
Im Falle eines Sorgerechtstreites sollten Mütter immer oder eher das alleinige Recht haben.	0.022222222	0.025
Im kommenden Bürgerkrieg werden Verräter als erstes vernichtet. Genderisten und Feministen stehen ganz oben auf der Liste.	0.822222222	0.0375
In der Erziehung sollten Vater und Mutter bzw. Mann und Frau gleich viel Einfluss nehmen.	-0.511111111	0.9375
In der Politik werden die Belange von Männern und Jungen im speziellen kaum beachtet	-0.111111111	0.425
In der Unterschicht herrscht eine höhere Rollenidentifikation beider Geschlechter.	0.066666667	0.5625
In der Wirtschaft braucht es zumindest eine Zeit lang eine Frauenquote.	-0.222222222	0.525
In Texten müssen alle Personen auch immer mit *innen genannt werden um Frauen nicht zu diskriminieren	-0.177777778	0.2375
Jeder Mensch, egal welches Geschlecht, sollte die gleichen Möglichkeiten in allen Lebenslagen haben.	-0.644444444	0.975
Jeder, der für die Gleichberechtigung von Frauen und Männern ist, ist Feminist (per Definition).	0.044444444	0.4125
Jungs brauchen Männer als Vorbilder und Frauen können dies in keinem Fall ersetzen. Kinder, die ohne eine Vater-Rolle aufwachsen haben oft Probleme/sind schlechter sozial angepasst	0.222222222	0.2875
Karrierefrauen sind Zicken.	0.377777778	0.075
Keine Frauen im Bundestag.	0.666666667	0
Kinder gehören immer zur Mutter.	0.155555556	0.025
Kinder sollen Beta-Blockers bekommen damit sie sich entscheiden können, ob sie männlich oder weiblich sein möchten.	-0.133333333	0.0375
Kindererziehung liegt Frauen einfach mehr.	0.133333333	0.175
Kritk an Gleichstellungspolitik entsteht ausschließlich oder überwiegend aus Frauenhass.	-0.044444444	0.225
Kulturelle Faktoren erklären den Großteil der Verhaltensunterschiede zwischen Frau und Mann.	-0.6	0.825
Künstlich geschaffene geschlechtsneutrale Endungen und Berufsbezeichnungen (zB. Bäcker_in, Postbot_x, PolizistIn) sind überflüssig. Legislative Eingriffe stehen der natürlichen Entwirklung der Sprache entgegen.	-0.133333333	0.5875
Legalisierung von Prostitution erniedrigt Frauen.	-0.222222222	0.225
Leistung muss geschlechtsneutral betrachtet werden, Frauen dürfen keinen Vorteil, aber auch kein Nachteil auf Grund des Geschlechts haben.	-0.622222222	0.95
Leistung und Eignung vor Quotenregelung.	-0.755555556	0.9125
Mädchen mögen lieber Pink, Jungen mögen lieber Blau.	0.355555556	0.275
Mädchen spielen lieber mit Puppen, Jungen spielen lieber mit Autos.	0.244444444	0.2875
"Männer die sich gegen Feminismus als solchen aussprechen haben Sorge, ihre ""gottgegebene"" Herrschaft über die Frau zu verlieren."	-0.222222222	0.475
Männer dürfen auch Gefühle zeigen.	-0.577777778	1
Männer erhalten seltener das Sorgerecht, egal ob sie besser geeignet wären.	-0.4	0.8375
Männer erkennen die Existenz eines systemischen Patriarchats an.	-0.111111111	0.1875
Männer fühlen sich von Frauen in Führungspositionen bedroht.	-0.155555556	0.45
Männer geben sich bei Beziehungen nicht so viel Mühe wie Frauen.	-0.133333333	0.125
Männer haben aufgrund von toxischer Männlichkeit(sbilder) nicht die Möglichkeit eine eigene Geschlechterrolle anzunehmen	-0.2	0.3875
Männer haben durchschnittlich höhere Einkommen weil sie oft unbequemere aber besser bezahlte Jobs annehmen als Frauen.	0.177777778	0.4125
Männer können sich im Berufsleben besser durchsetzen.	-0.044444444	0.3625
Männer müssen Fußball gut finden.	-0.4	0.0125
Männer sind das Problem der Ungleichbehandlung.	-0.311111111	0.175
Männer sind extremer (andere Normalverteilung), was dazu führt, dass sie sowohl in der Spitze als auch am Boden der Gesellschaft überrepräsentiert sind.	0.044444444	0.425
Männer sind für Führungrollen grundsätzlich besser geeignet.	0.2	0.075
Männer sind im Allgemeinen stärker als Frauen	0.311111111	0.475
Männer sind im Bereich Erziehung an der falschen Stelle.	-0.088888889	0.025
Männer sind im Durchschnitt egoistischer, weniger empathisch und moralisch schlechtere Menschen als Frauen.	-0.4	0.1625
Männer sind im Schnitt biologisch intelligenter.	0.688888889	0.05
Männer sind in der Regel intelligenter als Frauen.	0.777777778	0.025
Männer sind in Führungspositionen immer erfolgreicher als Frauen.	0.555555556	0.1
Männer sind intelligenter als Frauen.	0.8	0.0125
Männer sind schlauer als Frauen.	0.622222222	0.0125
Männer sind Schweine.	-0.177777778	0.075
Männer sind selten gute Feministen (auch wenn sie sich dafür halten) und sollten aus den Debatten herausgehalten werden.	-0.177777778	0.075
Männer sind von Natur aus schon anders als Frauen.	0.044444444	0.7875
Männer sollten die gleichen Chancen haben, das Sorgerecht für Kinder im Scheidungsfall zu erhalten, wie Frauen.	-0.4	0.975
Männer tendieren von ihren persönlichen Interessen her eher zu Naturwissenschaft und Technik als Frauen.	-0.377777778	0.5125
Männer und Frauen sind absolut gleich.	-0.533333333	0.2625
Männer und Frauen sind bereits gleichberechtigt.	0	0.2125
Männer und Frauen sind gleich intelligent.	-0.844444444	0.925
Männer und Frauen sind in einer traditionellen Familie am glücklichsten.	-0.088888889	0.1
Männer und Frauen sind verschieden.	-0.488888889	0.875
"Männer und Frauen sind wortwörtlich gleich (""Wir sind alles nur Menschen!"")"	-0.466666667	0.6875
Männer und Frauen sind, bis auf äußere Merkmale, gleich.	-0.222222222	0.4
Männer und Frauen sollten bei gleicher Qualifikation, Erfahrung und Eignung das gleiche Einkommen haben.	-0.755555556	0.9875
Männer und Frauen sollten im Job gleich behandelt werden.	-0.6	0.9875
Männer unter sich sind produktiver/geordneter. Beispiel das Inselexperiment, wo strikt nach Männern/Frauen getrennt wurde.	0.244444444	0.2125
Männer verdienen mehr, weil sie besser arbeiten.	0.6	0.0875
Männer verdienen oft besser, dafür haben Frauen es in Beziehungen und im Sozialleben einfacher.	0.088888889	0.35
Männer verdienen oft gerechterweise mehr, da sie in Gehaltsverhandlungen aggressiver sind.	0.155555556	0.2125
Männer werden bei bestimmten Bereichen, wie Militätdienst oder Sorgerecht benachteiligt.	-0.311111111	0.6375
Männer werden im Bildungssystem Schule nicht benachteiligt.	-0.266666667	0.375
Männer, die Emotionen zeigen, sind Schwächlinge.	-0.088888889	0.025
Männer, die sich um Kinder und Haushalt kümmern, sind Weicheier.	-0.066666667	0
Männerhass ist nicht mal illegitim.	0	0.1375
Maskulinismus, GamerGate und ähnliche Strömungen sind oft kaum verhohlener Frauenhass.	0.044444444	0.3875
Maßnahmen zur Gleichstellung sind unnötig.	0.155555556	0.1875
"Masturbation und Erwähnen der Intimbereiche ist etwas, was die Gesellschaft nur mit Jungs in Verbindung bringt und nicht mit Mädchen, sodass letztere ohne dieses Bewusstsein aufwachsen und im späteren Leben ""ins kalte Wasser geschmissen werden""."	0	0.475
Men's rights Typen sollten alle in den Knast.	-0.177777778	0.0125
Menschen sollen nicht aufgrund ihrer Genitalien anders behandelt werden	-0.622222222	0.9375
Moderner Femismus ist gekennzeichnet durch Hass gegen Männer.	0.088888889	0.275
Moderner Femismus wir immer mehr zum Männerhass.	0	0.4125
Muslime behandeln Frauen schlecht.	-0.133333333	0.4125
Mütter sollten zu Hause bleiben und sich um das Kind kümmern.	0.6	0.0625
Mutter zu sein sollte für Frauen viel wichtiger sein, als Karriere zu machen, weil Kinder für das Frauenglück enorm wichtig sind.	0.422222222	0.0875
Nach einer Trennung gehören die Kinder zur Mutter.	-0.244444444	0.0625
Nicht alle Männer sind technisch begabt.	-0.466666667	0.95
Patchwork-Familien und Single-Mütter sind sub-optimal im Vergleich zu normalen, stabilen Ehen.	0.088888889	0.1625
Personen die sich für den Feminismus einsetzen sollte man vergasen.	0.844444444	0.0125
Positive Diskriminierung ist notwendig / gut.	0.244444444	0.125
Sexismus ist allgegenwärtig.	-0.4	0.8
Sexismus und Antifeminismus werden ausschließlich von Männern vertreten	-0.133333333	0.1
Sexismus wird als Mittel der Machterhaltung eingesetzt.	-0.111111111	0.75
Solange ein Macho in einem Führunsteam ist, haben Frauen es schwer.	-0.333333333	0.675
Spezielle Geschlechterquoten sind unnötig und kontraproduktiv.	0.111111111	0.4875
Sprachliche Gleichstellung ist ein unnötiger Aufwand, da diese keine Auswirkung auf reale Gleichstellung hat.	-0.444444444	0.6
Statistisch können Frauen mit Stresssituationen schlechter umgehen als Männer.	0.355555556	0.1625
Studiengänge mit einem Frauenüberschuss wie Psychologie sollten eine Männerquote erhalten.	-0.244444444	0.2875
Technische Affinität sollte nicht nur Männern zugeschrieben werden.	-0.311111111	0.9
Titel, Amtsbezeichnungen und feste Begriffe, z.B. Vaterland, Dienstgrade oder Kanzler, sollen nicht an Geschlechter angepasst werden.	-0.177777778	0.6
Traditionell männliche und weibliche Eigenschaften sind gleich viel wert und müssen je nach Situation abgewogen werden.	-0.488888889	0.825
Um den Gendergap zu verringern müssen frauentypische Berufe, z.B. in der Pflege und Erziehung, besser bezahlt werden.	-0.311111111	0.85
Um die strukturelle Benachteiligung von nicht-männlichen Personen zu bekämpfen, ist ein gesellschaftlicher Wandel nötig.	-0.355555556	0.85
Unangenehm lange Umarmungen oder Blicke oder Hinterherschauen stellen sexuelle Belästigungen dar oder sollten strafrechtlich relevant sein.	-0.222222222	0.2
Unter der Annahme das geschlechtergerechte Sprache sinnvoll oder notwendig ist, sind Binnen-I oder Genderstern die besten Lösungen.	-0.355555556	0.35
Väter müssen im gleichen Umfang wie Mütter Verantwortung für ihre Kinder übernehmen.	-0.644444444	0.975
Verlangen nach einem Weltmännertag ist dumm.	-0.422222222	0.3375
Viele der Nachteile, die Frauen in Deutschland haben (GPG, versteckte Einstellungshürden), sind auf gesellschaftliche Erwartungshaltungen bei der Kinderbetreuung zurückzuführen.	-0.088888889	0.6
Viele Frauen fordern Gleichstellung, meinen aber damit eine Bevorteilung.	0.444444444	0.4125
Vor der Justiz werden Männer und Frauen gleich behandelt.	-0.533333333	0.45
Wenn eine Frau sich freizügig kleidet, ist sie selber schuld, wenn sie begrapscht oder vergewaltigt wird.	0.977777778	0.075
Wenn Frauen frei entscheiden könnten würden sie zum grossen Teil keine Männerberufe wählen.	-0.022222222	0.3
Wenn Frauen nicht streng erzogen werden neigen sie zu asozialen und hysterischen Verhaltensweisen (sieht man an den 68ern). Männer haben dagegen eine natürliche Moral.	0.866666667	0.0375
Wenn Frauen sich nur anstrengen, können sie genauso viel schaffen wie Männer.	-0.133333333	0.5125
Wenn künstliche Gebärmuttern verfügbar sind, werden Frauen weitesgehend nutzlos sein.	0.822222222	0.0125
Wie legen mehr Wert auf die Gesundheit von Frauen als auf die von Männern.	-0.177777778	0.1375
Wir brauchen eine nicht-geschlechtliche Gesellschaft.	-0.266666667	0.4375
Wir müssen weiter über Feminismus reden, um die Gleichstellung voran zu bringen.	-0.6	0.7375
"Wörter wie ""Krankenschwester"" stempeln das Berufsbild als ""Frauenberuf"" ab."	-0.022222222	0.6625
Zu viele Frauen in Erziehungsberufen führen zu mangelnden männlichen Vorbildern und Bezugspersonen.	-0.355555556	0.4375
Zwischen Männern und Frauen gibt es Unterschiede, die sich nicht auf den Fortpflanzungsapparat beziehen und nicht durch Sozialisierung erklärbar sind.	-0.266666667	0.6
