#ID=PREDICTION;GOLDSTANDARD;THRESHOLD
#labels 0=AGAINST 1=FAVOR 2=NONE
3_419=0,0,1;0,0,1;-1.0
2_356=0,1,0;0,0,1;-1.0
3_416=1,0,0;0,1,0;-1.0
0_53=0,0,1;1,0,0;-1.0
3_552=0,1,0;0,0,1;-1.0
1_239=0,0,1;0,1,0;-1.0
3_510=0,0,1;0,0,1;-1.0
4_600=0,0,1;0,0,1;-1.0
2_343=0,1,0;1,0,0;-1.0
5_726=0,1,0;0,1,0;-1.0
4_644=1,0,0;1,0,0;-1.0
1_242=1,0,0;1,0,0;-1.0
2_383=0,0,1;0,0,1;-1.0
3_400=1,0,0;1,0,0;-1.0
4_598=0,1,0;0,1,0;-1.0
5_734=0,0,1;0,0,1;-1.0
0_18=0,0,1;0,0,1;-1.0
1_147=0,0,1;0,0,1;-1.0
0_86=1,0,0;0,0,1;-1.0
1_174=1,0,0;1,0,0;-1.0
4_615=1,0,0;0,1,0;-1.0
0_88=0,0,1;0,0,1;-1.0
2_311=0,1,0;1,0,0;-1.0
5_756=0,1,0;0,1,0;-1.0
5_800=1,0,0;1,0,0;-1.0
5_768=1,0,0;1,0,0;-1.0
4_682=0,0,1;0,0,1;-1.0
4_654=1,0,0;1,0,0;-1.0
3_469=0,1,0;1,0,0;-1.0
0_34=0,0,1;1,0,0;-1.0
5_762=1,0,0;1,0,0;-1.0
1_226=0,1,0;0,1,0;-1.0
5_812=1,0,0;0,1,0;-1.0
1_142=0,0,1;0,0,1;-1.0
1_155=0,0,1;0,0,1;-1.0
1_218=1,0,0;1,0,0;-1.0
3_474=0,0,1;0,0,1;-1.0
5_776=0,1,0;1,0,0;-1.0
5_754=0,0,1;0,0,1;-1.0
2_367=0,1,0;0,1,0;-1.0
4_655=1,0,0;1,0,0;-1.0
3_497=0,1,0;0,1,0;-1.0
1_175=1,0,0;0,1,0;-1.0
3_531=0,1,0;1,0,0;-1.0
0_56=0,0,1;0,0,1;-1.0
4_676=1,0,0;1,0,0;-1.0
1_156=0,1,0;0,0,1;-1.0
1_250=1,0,0;0,1,0;-1.0
4_617=0,1,0;1,0,0;-1.0
0_94=0,1,0;1,0,0;-1.0
0_58=1,0,0;0,1,0;-1.0
3_478=0,0,1;0,1,0;-1.0
3_435=0,1,0;0,0,1;-1.0
0_110=0,0,1;1,0,0;-1.0
3_444=0,0,1;0,0,1;-1.0
1_233=1,0,0;0,1,0;-1.0
5_798=1,0,0;0,1,0;-1.0
3_483=0,0,1;0,1,0;-1.0
1_193=0,1,0;0,1,0;-1.0
3_477=0,1,0;1,0,0;-1.0
1_157=0,0,1;0,0,1;-1.0
2_271=0,1,0;0,1,0;-1.0
4_637=0,1,0;1,0,0;-1.0
4_690=0,0,1;0,0,1;-1.0
2_280=0,1,0;1,0,0;-1.0
3_465=0,1,0;0,1,0;-1.0
2_370=0,1,0;0,1,0;-1.0
1_220=1,0,0;1,0,0;-1.0
4_584=0,0,1;0,0,1;-1.0
0_133=1,0,0;0,1,0;-1.0
3_460=0,0,1;1,0,0;-1.0
3_485=0,0,1;1,0,0;-1.0
2_289=0,0,1;0,0,1;-1.0
4_594=1,0,0;0,1,0;-1.0
5_796=0,1,0;1,0,0;-1.0
0_83=0,0,1;0,1,0;-1.0
5_766=1,0,0;0,1,0;-1.0
3_415=1,0,0;1,0,0;-1.0
0_75=0,1,0;0,1,0;-1.0
2_297=0,1,0;0,1,0;-1.0
3_442=0,1,0;1,0,0;-1.0
3_452=0,0,1;0,0,1;-1.0
3_494=0,1,0;0,0,1;-1.0
0_127=0,1,0;0,1,0;-1.0
3_499=0,0,1;0,0,1;-1.0
2_255=0,0,1;0,0,1;-1.0
4_687=0,0,1;0,0,1;-1.0
5_789=0,0,1;0,0,1;-1.0
5_709=1,0,0;0,1,0;-1.0
4_586=0,0,1;0,1,0;-1.0
4_661=0,1,0;1,0,0;-1.0
1_208=0,1,0;0,1,0;-1.0
1_209=0,1,0;1,0,0;-1.0
3_543=0,0,1;1,0,0;-1.0
2_257=0,1,0;0,1,0;-1.0
3_446=0,0,1;0,0,1;-1.0
4_611=1,0,0;0,0,1;-1.0
1_244=0,0,1;0,0,1;-1.0
0_27=1,0,0;1,0,0;-1.0
4_640=0,1,0;1,0,0;-1.0
2_267=1,0,0;0,1,0;-1.0
0_32=1,0,0;1,0,0;-1.0
2_348=0,0,1;0,1,0;-1.0
5_716=0,0,1;1,0,0;-1.0
1_141=0,0,1;0,0,1;-1.0
0_65=0,1,0;0,1,0;-1.0
3_496=0,0,1;1,0,0;-1.0
4_592=0,0,1;1,0,0;-1.0
4_685=0,0,1;0,0,1;-1.0
4_691=0,0,1;0,0,1;-1.0
1_205=0,0,1;0,0,1;-1.0
2_331=1,0,0;0,1,0;-1.0
2_315=0,0,1;0,0,1;-1.0
4_590=0,1,0;0,1,0;-1.0
0_61=0,0,1;0,0,1;-1.0
5_808=0,1,0;1,0,0;-1.0
3_528=0,0,1;0,0,1;-1.0
3_487=0,1,0;1,0,0;-1.0
2_360=0,1,0;0,1,0;-1.0
1_249=1,0,0;1,0,0;-1.0
3_421=0,0,1;0,0,1;-1.0
3_428=0,0,1;0,0,1;-1.0
0_73=0,0,1;0,0,1;-1.0
3_434=0,1,0;0,1,0;-1.0
4_621=0,0,1;1,0,0;-1.0
1_207=0,1,0;0,1,0;-1.0
2_361=0,0,1;0,1,0;-1.0
5_761=0,0,1;0,1,0;-1.0
0_26=0,0,1;0,1,0;-1.0
4_659=0,1,0;0,1,0;-1.0
4_698=1,0,0;0,1,0;-1.0
0_66=0,1,0;0,1,0;-1.0
2_279=0,0,1;0,0,1;-1.0
0_22=0,0,1;1,0,0;-1.0
2_359=1,0,0;0,1,0;-1.0
0_51=0,1,0;0,0,1;-1.0
1_217=0,0,1;0,0,1;-1.0
3_462=0,0,1;0,0,1;-1.0
2_341=1,0,0;0,0,1;-1.0
3_426=0,0,1;1,0,0;-1.0
1_235=0,1,0;0,1,0;-1.0
4_674=0,1,0;1,0,0;-1.0
1_248=0,1,0;0,1,0;-1.0
5_732=1,0,0;0,0,1;-1.0
4_612=0,0,1;0,0,1;-1.0
4_628=1,0,0;0,0,1;-1.0
2_329=0,1,0;0,1,0;-1.0
4_634=0,0,1;0,1,0;-1.0
2_288=1,0,0;1,0,0;-1.0
2_316=1,0,0;0,0,1;-1.0
3_561=0,1,0;0,1,0;-1.0
0_42=0,0,1;0,0,1;-1.0
1_198=0,0,1;0,1,0;-1.0
4_605=0,0,1;1,0,0;-1.0
3_536=1,0,0;0,1,0;-1.0
3_424=1,0,0;1,0,0;-1.0
1_234=0,0,1;1,0,0;-1.0
0_74=0,0,1;0,0,1;-1.0
4_613=0,1,0;0,1,0;-1.0
5_795=0,0,1;0,1,0;-1.0
