#ID=PREDICTION;GOLDSTANDARD;THRESHOLD
#labels 0=AGAINST 1=FAVOR 2=NONE
3_978=0,0,1;0,0,1;-1.0
5_1620=0,0,1;0,1,0;-1.0
3_932=1,0,0;0,1,0;-1.0
3_834=0,0,1;0,1,0;-1.0
2_630=0,0,1;0,0,1;-1.0
0_78=0,1,0;1,0,0;-1.0
3_1022=0,0,1;1,0,0;-1.0
0_56=1,0,0;0,1,0;-1.0
3_1144=0,1,0;1,0,0;-1.0
5_1580=1,0,0;1,0,0;-1.0
3_824=0,1,0;0,1,0;-1.0
1_336=0,1,0;0,0,1;-1.0
4_1274=0,1,0;1,0,0;-1.0
4_1292=0,1,0;0,0,1;-1.0
4_1266=0,0,1;0,0,1;-1.0
2_762=0,0,1;0,0,1;-1.0
3_1136=0,0,1;0,0,1;-1.0
0_208=0,1,0;0,1,0;-1.0
2_786=0,0,1;0,0,1;-1.0
0_112=0,0,1;0,0,1;-1.0
0_74=1,0,0;0,1,0;-1.0
3_874=1,0,0;1,0,0;-1.0
1_472=1,0,0;0,1,0;-1.0
0_118=0,0,1;0,1,0;-1.0
5_1570=0,1,0;0,1,0;-1.0
2_600=0,0,1;0,1,0;-1.0
0_8=1,0,0;0,0,1;-1.0
3_970=0,0,1;1,0,0;-1.0
0_128=0,1,0;0,1,0;-1.0
3_1072=1,0,0;0,1,0;-1.0
4_1268=0,0,1;0,1,0;-1.0
1_496=0,1,0;0,1,0;-1.0
0_258=0,0,1;0,0,1;-1.0
0_4=1,0,0;1,0,0;-1.0
0_218=1,0,0;1,0,0;-1.0
5_1546=1,0,0;0,1,0;-1.0
3_902=0,1,0;0,0,1;-1.0
1_482=1,0,0;0,1,0;-1.0
4_1164=0,1,0;1,0,0;-1.0
3_840=0,1,0;0,0,1;-1.0
5_1456=0,1,0;0,1,0;-1.0
3_928=1,0,0;1,0,0;-1.0
4_1338=0,0,1;0,0,1;-1.0
5_1488=0,1,0;1,0,0;-1.0
2_622=0,1,0;1,0,0;-1.0
5_1634=0,1,0;1,0,0;-1.0
4_1172=0,0,1;0,1,0;-1.0
3_912=0,0,1;0,0,1;-1.0
0_68=0,0,1;1,0,0;-1.0
5_1404=1,0,0;1,0,0;-1.0
1_444=1,0,0;0,1,0;-1.0
5_1478=0,0,1;0,1,0;-1.0
0_164=0,0,1;0,0,1;-1.0
5_1574=0,1,0;0,1,0;-1.0
1_288=0,0,1;0,1,0;-1.0
5_1540=1,0,0;0,1,0;-1.0
0_184=0,0,1;0,0,1;-1.0
2_710=0,0,1;0,0,1;-1.0
3_832=1,0,0;0,1,0;-1.0
1_388=1,0,0;1,0,0;-1.0
5_1522=0,0,1;0,1,0;-1.0
1_438=1,0,0;1,0,0;-1.0
4_1188=0,0,1;0,1,0;-1.0
2_760=0,0,1;0,0,1;-1.0
3_992=0,0,1;1,0,0;-1.0
0_200=0,1,0;0,0,1;-1.0
5_1470=0,0,1;0,0,1;-1.0
3_1086=0,0,1;1,0,0;-1.0
0_22=0,0,1;0,1,0;-1.0
4_1288=1,0,0;1,0,0;-1.0
5_1430=1,0,0;0,1,0;-1.0
5_1436=0,1,0;0,1,0;-1.0
5_1502=0,1,0;0,1,0;-1.0
2_770=0,0,1;0,0,1;-1.0
4_1390=0,0,1;0,1,0;-1.0
3_1160=0,0,1;0,0,1;-1.0
0_58=0,0,1;0,1,0;-1.0
5_1530=0,1,0;0,1,0;-1.0
1_302=0,0,1;0,1,0;-1.0
0_186=0,1,0;0,1,0;-1.0
1_468=0,0,1;1,0,0;-1.0
3_854=0,0,1;1,0,0;-1.0
4_1234=0,1,0;1,0,0;-1.0
3_1064=0,0,1;0,0,1;-1.0
2_734=0,1,0;0,1,0;-1.0
5_1434=1,0,0;0,1,0;-1.0
1_296=0,0,1;1,0,0;-1.0
2_596=0,1,0;1,0,0;-1.0
4_1300=0,0,1;0,0,1;-1.0
3_1000=0,0,1;0,0,1;-1.0
0_136=1,0,0;1,0,0;-1.0
5_1538=0,0,1;0,1,0;-1.0
2_744=0,1,0;0,1,0;-1.0
5_1614=1,0,0;0,1,0;-1.0
3_980=0,1,0;1,0,0;-1.0
3_1112=0,0,1;0,0,1;-1.0
3_816=1,0,0;0,1,0;-1.0
4_1394=0,0,1;0,0,1;-1.0
0_196=0,0,1;0,0,1;-1.0
2_504=0,0,1;0,1,0;-1.0
5_1516=0,1,0;0,1,0;-1.0
4_1224=0,0,1;0,0,1;-1.0
0_180=0,0,1;0,0,1;-1.0
4_1226=0,1,0;0,1,0;-1.0
3_966=0,0,1;0,1,0;-1.0
3_1008=0,0,1;0,0,1;-1.0
2_772=0,0,1;0,0,1;-1.0
2_680=0,0,1;0,0,1;-1.0
5_1564=0,1,0;0,1,0;-1.0
3_1122=0,1,0;0,1,0;-1.0
1_300=0,0,1;0,0,1;-1.0
5_1448=0,1,0;0,1,0;-1.0
0_260=0,0,1;0,0,1;-1.0
4_1396=1,0,0;0,1,0;-1.0
1_370=0,1,0;0,1,0;-1.0
5_1428=0,1,0;0,1,0;-1.0
3_956=0,0,1;0,1,0;-1.0
2_506=0,1,0;0,1,0;-1.0
3_1158=0,1,0;0,1,0;-1.0
5_1446=0,1,0;1,0,0;-1.0
0_250=1,0,0;0,1,0;-1.0
2_632=1,0,0;0,0,1;-1.0
5_1422=0,0,1;0,1,0;-1.0
2_676=0,1,0;0,1,0;-1.0
3_1102=0,1,0;1,0,0;-1.0
5_1474=0,0,1;1,0,0;-1.0
4_1194=0,1,0;0,1,0;-1.0
1_378=0,0,1;0,1,0;-1.0
0_230=0,0,1;1,0,0;-1.0
0_90=1,0,0;0,0,1;-1.0
0_18=1,0,0;1,0,0;-1.0
1_436=0,1,0;1,0,0;-1.0
4_1388=0,0,1;0,0,1;-1.0
3_852=0,0,1;1,0,0;-1.0
2_740=0,1,0;0,1,0;-1.0
1_418=1,0,0;1,0,0;-1.0
5_1572=0,0,1;1,0,0;-1.0
5_1508=0,0,1;0,0,1;-1.0
3_808=0,0,1;0,0,1;-1.0
5_1526=0,1,0;1,0,0;-1.0
3_1138=0,0,1;1,0,0;-1.0
4_1180=0,1,0;0,1,0;-1.0
3_870=0,1,0;0,0,1;-1.0
2_642=0,0,1;0,0,1;-1.0
3_908=0,0,1;0,0,1;-1.0
5_1480=1,0,0;0,1,0;-1.0
5_1550=1,0,0;1,0,0;-1.0
2_654=0,0,1;0,0,1;-1.0
3_1042=0,0,1;0,0,1;-1.0
5_1402=0,0,1;0,0,1;-1.0
4_1246=1,0,0;1,0,0;-1.0
0_44=1,0,0;1,0,0;-1.0
3_1078=0,0,1;0,0,1;-1.0
5_1440=0,1,0;0,1,0;-1.0
2_638=0,0,1;0,1,0;-1.0
2_558=0,0,1;0,0,1;-1.0
4_1196=0,1,0;0,1,0;-1.0
2_524=1,0,0;1,0,0;-1.0
0_150=0,1,0;0,1,0;-1.0
0_176=0,0,1;0,0,1;-1.0
1_408=0,0,1;0,0,1;-1.0
4_1278=1,0,0;1,0,0;-1.0
5_1418=0,1,0;0,1,0;-1.0
5_1562=1,0,0;1,0,0;-1.0
0_106=0,0,1;1,0,0;-1.0
4_1286=0,0,1;1,0,0;-1.0
0_192=0,1,0;0,0,1;-1.0
1_380=0,0,1;0,1,0;-1.0
3_1050=0,0,1;0,1,0;-1.0
5_1556=0,0,1;1,0,0;-1.0
3_1016=0,0,1;0,0,1;-1.0
5_1462=0,0,1;0,1,0;-1.0
